"ID","Study_ID","Species","GDp","GDp_norm","SampleSize","LATITUDE","LONGITUDE","altitude","Position","Marker","Loci","Kingdom","Genus","Family","Order","Class","Phylum","Temp_PC","Prec_PC","Hum_PC","LogRange","Current_Temp","MidHol_Temp","LGM_Temp","autocorr","Mating","Pollen","Seed","Lifeform","Log_longevity","Log_fecundity","Log_size","spp","spp_new"
4336,"S337","Banksia_hookeriana",0.165,0.283239157,16,-29.77855624,115.22144,-0.714306937,"Endemic","D",238,"Plantae","Banksia","Proteaceae","Proteales","Eudicots","Eudicots",0.747291481,-1.580816196,-0.413517956,3,20.15,19.7,17.2,112.1365814,NA,NA,NA,NA,NA,NA,NA,"Banksia hookeriana","Banksia hookeriana"
4337,"S337","Banksia_hookeriana",0.159,0.275677925,19,-29.5579452,115.14683,-0.741874908,"Endemic","D",238,"Plantae","Banksia","Proteaceae","Proteales","Eudicots","Eudicots",0.751902048,-1.613152882,-0.413517956,3,20.24,19.7,17.2,116.5991168,NA,NA,NA,NA,NA,NA,NA,"Banksia hookeriana","Banksia hookeriana"
4338,"S598","Persoonia_longifolia",0.35,0.516377131,20,-32.00159872,116.39944,-0.430356844,"Sub_edge","D",66,"Plantae","Persoonia","Proteaceae","Proteales","Eudicots","Eudicots",0.576700514,-0.943321529,-0.395107762,5,16.69,15.9,13.1,98.17463782,"Non-Clonal","Biotic","Animal","tree",NA,NA,NA,"Persoonia longifolia","Persoonia longifolia"
4339,"S598","Persoonia_longifolia",0.37,0.541581237,23,-32.0013872,116.37139,-0.404167273,"Edge","D",66,"Plantae","Persoonia","Proteaceae","Proteales","Eudicots","Eudicots",0.613585048,-0.90174579,-0.372095019,5,16.87,16.2,13.4,114.1833048,"Non-Clonal","Biotic","Animal","tree",NA,NA,NA,"Persoonia longifolia","Persoonia longifolia"
4340,"S598","Persoonia_longifolia",0.35,0.516377131,23,-33.0012413,116.39889,-0.391761686,"Core","D",66,"Plantae","Persoonia","Proteaceae","Proteales","Eudicots","Eudicots",0.479878614,-0.938702003,-0.528581672,5,15.85,14.3,11.5,100.0470852,"Non-Clonal","Biotic","Animal","tree",NA,NA,NA,"Persoonia longifolia","Persoonia longifolia"
4341,"S598","Persoonia_longifolia",0.34,0.503775079,23,-32.00148025,116.03639,-0.464816807,"Core","D",66,"Plantae","Persoonia","Proteaceae","Proteales","Eudicots","Eudicots",0.784176015,-0.850930998,-0.459543442,5,18.26,17.2,14.5,99.8078587,"Non-Clonal","Biotic","Animal","tree",NA,NA,NA,"Persoonia longifolia","Persoonia longifolia"
4342,"S598","Persoonia_longifolia",0.36,0.528979184,24,-33.00126384,116.05028,-0.365572114,"Core","D",66,"Plantae","Persoonia","Proteaceae","Proteales","Eudicots","Eudicots",0.618195614,-0.541422718,-0.445735797,5,15.53,14.3,11.7,113.7158225,"Non-Clonal","Biotic","Animal","tree",NA,NA,NA,"Persoonia longifolia","Persoonia longifolia"
4343,"S598","Persoonia_longifolia",0.35,0.516377131,24,-32.00107527,116.35222,-0.453789619,"Sub_edge","D",66,"Plantae","Persoonia","Proteaceae","Proteales","Eudicots","Eudicots",0.613585048,-0.90174579,-0.372095019,5,16.87,16.2,13.4,116.9043929,"Non-Clonal","Biotic","Animal","tree",NA,NA,NA,"Persoonia longifolia","Persoonia longifolia"
4344,"S598","Persoonia_longifolia",0.33,0.491173026,24,-33.00119276,116.40667,-0.39727528,"Core","D",66,"Plantae","Persoonia","Proteaceae","Proteales","Eudicots","Eudicots",0.479878614,-0.938702003,-0.528581672,5,15.85,14.3,11.5,112.1514936,"Non-Clonal","Biotic","Animal","tree",NA,NA,NA,"Persoonia longifolia","Persoonia longifolia"
4345,"S598","Persoonia_longifolia",0.34,0.503775079,25,-33.00146341,116.00361,-0.408302468,"Core","D",66,"Plantae","Persoonia","Proteaceae","Proteales","Eudicots","Eudicots",0.622806181,-0.509086032,-0.441133248,5,15.62,14.3,11.6,106.7156867,"Non-Clonal","Biotic","Animal","tree",NA,NA,NA,"Persoonia longifolia","Persoonia longifolia"
4346,"S598","Persoonia_longifolia",0.32,0.478570973,25,-32.00124664,116.06583,-0.394518483,"Edge","D",66,"Plantae","Persoonia","Proteaceae","Proteales","Eudicots","Eudicots",0.765733748,-0.647671829,-0.376697568,5,17.13,16.3,13.6,115.4603756,"Non-Clonal","Biotic","Animal","tree",NA,NA,NA,"Persoonia longifolia","Persoonia longifolia"
4347,"S598","Persoonia_longifolia",0.38,0.554183289,26,-32.00115795,116.03833,-0.459303213,"Sub_edge","D",66,"Plantae","Persoonia","Proteaceae","Proteales","Eudicots","Eudicots",0.784176015,-0.850930998,-0.459543442,5,18.26,17.2,14.5,113.4505037,"Non-Clonal","Biotic","Animal","tree",NA,NA,NA,"Persoonia longifolia","Persoonia longifolia"
4348,"S598","Persoonia_longifolia",0.37,0.541581237,27,-33.00119271,116.39361,-0.460681612,"Core","D",66,"Plantae","Persoonia","Proteaceae","Proteales","Eudicots","Eudicots",0.479878614,-0.938702003,-0.528581672,5,15.85,14.3,11.5,115.6352569,"Non-Clonal","Biotic","Animal","tree",NA,NA,NA,"Persoonia longifolia","Persoonia longifolia"
4349,"S598","Persoonia_longifolia",0.37,0.541581237,29,-32.00128236,116.04583,-0.444140829,"Sub_edge","D",66,"Plantae","Persoonia","Proteaceae","Proteales","Eudicots","Eudicots",0.765733748,-0.647671829,-0.376697568,5,17.13,16.3,13.6,118.0888425,"Non-Clonal","Biotic","Animal","tree",NA,NA,NA,"Persoonia longifolia","Persoonia longifolia"
4402,"S683","Sinopodophyllum_hexandrum",0.01,0.08790734,20,32.06779062,102.6,4.643528071,"Core","D",21,"Plantae","Sinopodophyllum","Berberidaceae","Ranunculales","Eudicots","Eudicots",-0.92634422,-0.347402602,0.603645284,7.13,2.1,1.5,-2,100.1411707,NA,NA,NA,NA,NA,NA,NA,"Sinopodophyllum hexandrum","Sinopodophyllum hexandrum"
4403,"S683","Sinopodophyllum_hexandrum",0.02,0.100509393,20,32.66810062,103.5,3.848192131,"Core","D",25,"Plantae","Sinopodophyllum","Berberidaceae","Ranunculales","Eudicots","Eudicots",-0.935565353,-0.45827124,0.497786667,7.13,2.24,2.5,-0.9,115.5330923,NA,NA,NA,NA,NA,NA,NA,"Sinopodophyllum hexandrum","Sinopodophyllum hexandrum"
4404,"S683","Sinopodophyllum_hexandrum",0.02,0.100509393,20,31.40114277,101.96667,3.116262522,"Core","D",30,"Plantae","Sinopodophyllum","Berberidaceae","Ranunculales","Eudicots","Eudicots",-0.492950953,-0.76777952,0.626658027,7.13,7.9,6.7,3,118.1730037,NA,NA,NA,NA,NA,NA,NA,"Sinopodophyllum hexandrum","Sinopodophyllum hexandrum"
4405,"S683","Sinopodophyllum_hexandrum",0.02,0.100509393,20,28.30096689,101.2,4.740015966,"Core","D",32,"Plantae","Sinopodophyllum","Berberidaceae","Ranunculales","Eudicots","Eudicots",-0.543667186,-0.162621539,0.796952326,7.13,4.1,3,-0.5,113.6693472,NA,NA,NA,NA,NA,NA,NA,"Sinopodophyllum hexandrum","Sinopodophyllum hexandrum"
4406,"S683","Sinopodophyllum_hexandrum",0.02,0.100509393,20,31.96788178,102.65,4.239657307,"Core","D",35,"Plantae","Sinopodophyllum","Berberidaceae","Ranunculales","Eudicots","Eudicots",-0.834132886,-0.43055408,0.622055479,7.13,3.04,2.6,-1,107.4152967,NA,NA,NA,NA,NA,NA,NA,"Sinopodophyllum hexandrum","Sinopodophyllum hexandrum"
4407,"S683","Sinopodophyllum_hexandrum",0.02,0.100509393,20,30.01789742,101.98333,4.420227512,"Core","D",35,"Plantae","Sinopodophyllum","Berberidaceae","Ranunculales","Eudicots","Eudicots",-0.668152486,-0.097948167,0.589837639,7.13,4.81,3,-0.2,106.5917103,NA,NA,NA,NA,NA,NA,NA,"Sinopodophyllum hexandrum","Sinopodophyllum hexandrum"
4408,"S683","Sinopodophyllum_hexandrum",0.04,0.125713498,20,32.93474557,103.51667,4.023248741,"Core","D",53,"Plantae","Sinopodophyllum","Berberidaceae","Ranunculales","Eudicots","Eudicots",-1.02316612,-0.439793133,0.460966278,7.13,1.76,1.8,-1.6,115.041486,NA,NA,NA,NA,NA,NA,NA,"Sinopodophyllum hexandrum","Sinopodophyllum hexandrum"
4409,"S499","Trollius_Europaeus",0.195,0.321045315,15,47.45791473,8.84237,0.163732913,"Core","D",54,"Plantae","Trollius","Ranunculaceae","Ranunculales","Eudicots","Eudicots",-0.299307153,0.825957147,-0.118954846,6.602,8.21,7.8,1.2,115.0415527,NA,NA,NA,NA,NA,NA,NA,"Trollius europaeus","Trollius europaeus"
4410,"S499","Trollius_Europaeus",0.172,0.292060594,15,47.45889833,8.89567,0.006595483,"Core","D",54,"Plantae","Trollius","Ranunculaceae","Ranunculales","Eudicots","Eudicots",-0.308528286,0.876771939,-0.123557395,6.602,7.95,7.6,1,107.8597375,NA,NA,NA,NA,NA,NA,NA,"Trollius europaeus","Trollius europaeus"
4411,"S499","Trollius_Europaeus",0.208,0.337427983,19,47.41996879,8.87586,0.234031237,"Core","D",54,"Plantae","Trollius","Ranunculaceae","Ranunculales","Eudicots","Eudicots",-0.308528286,0.876771939,-0.123557395,6.602,7.95,7.6,1,118.2183076,NA,NA,NA,NA,NA,NA,NA,"Trollius europaeus","Trollius europaeus"
4412,"S499","Trollius_Europaeus",0.213,0.34372901,21,47.15364441,9.18367,0.964582448,"Core","D",54,"Plantae","Trollius","Ranunculaceae","Ranunculales","Eudicots","Eudicots",-0.405350186,1.347963649,-0.178787978,6.602,6.3,5.3,-1.4,98.43416191,NA,NA,NA,NA,NA,NA,NA,"Trollius europaeus","Trollius europaeus"
4413,"S499","Trollius_Europaeus",0.211,0.341208599,21,47.31861299,8.9183,0.242301628,"Core","D",54,"Plantae","Trollius","Ranunculaceae","Ranunculales","Eudicots","Eudicots",-0.331581119,1.14470448,-0.132762492,6.602,7.21,6.6,0,115.6768587,NA,NA,NA,NA,NA,NA,NA,"Trollius europaeus","Trollius europaeus"
4414,"S499","Trollius_Europaeus",0.162,0.279458541,21,47.34377177,8.80009,-0.065081239,"Core","D",54,"Plantae","Trollius","Ranunculaceae","Ranunculales","Eudicots","Eudicots",-0.276254319,0.844435253,-0.095942103,6.602,8.58,8,1.4,115.0416197,NA,NA,NA,NA,NA,NA,NA,"Trollius europaeus","Trollius europaeus"
4415,"S499","Trollius_Europaeus",0.195,0.321045315,22,47.26286079,8.53345,0.272626396,"Core","D",54,"Plantae","Trollius","Ranunculaceae","Ranunculales","Eudicots","Eudicots",-0.271643753,1.066172529,-0.141967589,6.602,8.25,7.5,0.9,117.6726258,NA,NA,NA,NA,NA,NA,NA,"Trollius europaeus","Trollius europaeus"
4416,"S499","Trollius_Europaeus",0.179,0.30088203,22,47.43324792,8.86928,0.067245018,"Core","D",54,"Plantae","Trollius","Ranunculaceae","Ranunculales","Eudicots","Eudicots",-0.299307153,0.825957147,-0.118954846,6.602,8.21,7.8,1.2,106.6484384,NA,NA,NA,NA,NA,NA,NA,"Trollius europaeus","Trollius europaeus"
4480,"S154","Frangula_alnus",0.315,0.472269947,11,50.00543304,4.65393,-0.351788129,"Core","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-0.359244519,0.886010992,-1.136118087,7.114,8.65,8.5,1.5,114.7731619,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4481,"S154","Frangula_alnus",0.273,0.419341326,11,43.12341621,11.17654,-0.349031332,"Sub_edge","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-0.008841453,-0.379739288,-0.841554976,7.114,12.99,13.1,7.4,98.69355295,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4482,"S154","Frangula_alnus",0.252,0.392877015,11,43.12530082,11.22199,-0.271841016,"Sub_edge","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",0.000379681,-0.388978341,-0.841554976,7.114,13.11,13.2,7.4,100.1038201,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4483,"S154","Frangula_alnus",0.257,0.399178041,12,43.16677109,11.22042,-0.474465597,"Sub_edge","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",0.009600814,-0.379739288,-0.818542233,7.114,13.2,13.2,7.4,97.83559273,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4484,"S154","Frangula_alnus",0.332,0.493693436,15,49.98617651,3.59639,-0.576467086,"Core","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-0.433013586,0.303950645,-1.15913083,7.114,9.53,9.4,2.6,110.3561992,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4485,"S154","Frangula_alnus",0.329,0.489912821,16,50.8657163,5.01641,-0.751523697,"Core","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-0.303917719,0.359384963,-0.878375365,7.114,10.5,9.7,1.9,106.630193,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4486,"S154","Frangula_alnus",0.297,0.449586252,16,62.34107135,16.87907,-0.513060755,"Core","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-1.152261987,0.248516326,-0.155775235,7.114,3.35,2.3,-23,115.7871445,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4487,"S154","Frangula_alnus",0.219,0.351290241,16,43.1166822,11.15762,-0.244273046,"Sub_edge","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",0.004990247,-0.398217394,-0.846157525,7.114,13,13.2,7.5,115.7872331,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4488,"S154","Frangula_alnus",0.341,0.505035284,18,50.94167292,4.83093,-0.77633487,"Core","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-0.303917719,0.322428751,-0.882977914,7.114,10.4,9.8,2,68.59467354,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4489,"S154","Frangula_alnus",0.337,0.499994463,20,50.01557656,4.60355,-0.336625746,"Core","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-0.359244519,0.890630519,-1.131515538,7.114,8.65,8.6,1.6,68.53475949,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4490,"S154","Frangula_alnus",0.307,0.462188305,21,50.80305748,5.48093,-0.689495764,"Core","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-0.290086019,0.437916915,-0.841554976,7.114,9.88,9.4,1.6,67.04082114,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4491,"S154","Frangula_alnus",0.338,0.501254668,23,51.1474617,3.91805,-0.803902841,"Core","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-0.354633953,0.354765437,-1.145323184,7.114,10.38,10,2,67.01507003,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4492,"S154","Frangula_alnus",0.337,0.499994463,24,51.07320092,4.54306,-0.799767645,"Core","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-0.363855086,0.345526384,-1.108502795,7.114,10.23,10,2.1,66.9848358,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4493,"S154","Frangula_alnus",0.311,0.467229126,24,62.44494332,17.23451,-0.621954237,"Core","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-1.14765142,0.290092065,-0.174185429,7.114,3.43,2.2,-23.4,68.47475915,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4494,"S154","Frangula_alnus",0.346,0.51133631,25,50.98805532,3.64955,-0.79563245,"Core","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-0.363855086,0.345526384,-1.168335927,7.114,10.61,9.9,2.1,115.8237236,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4495,"S154","Frangula_alnus",0.295,0.447065842,25,62.42720178,17.01771,-0.530979936,"Core","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-1.184535953,0.313189698,-0.169582881,7.114,3.03,1.8,-23.6,115.8241337,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4496,"S154","Frangula_alnus",0.328,0.488652615,27,50.99397721,4.399,-0.790118855,"Core","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-0.359244519,0.331667804,-1.099297698,7.114,10.39,10.1,2.3,115.5064955,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4497,"S154","Frangula_alnus",0.343,0.507555694,30,51.08645835,4.79312,-0.801146044,"Core","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-0.377686786,0.359384963,-1.122310441,7.114,10.47,9.8,1.8,119.2123255,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4498,"S154","Frangula_alnus",0.32,0.478570973,31,51.09101958,5.30565,-0.732226118,"Core","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-0.299307153,0.414819282,-0.864567719,7.114,10.02,9.3,1.2,118.9066367,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4499,"S154","Frangula_alnus",0.334,0.496213847,32,51.25550848,4.68388,-0.78598366,"Core","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-0.377686786,0.391721649,-1.122310441,7.114,10.22,9.7,1.5,119.2848051,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4500,"S154","Frangula_alnus",0.341,0.505035284,33,50.01891809,4.46979,-0.364193716,"Core","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-0.336191686,0.839815727,-1.131515538,7.114,8.91,8.9,1.9,119.2294296,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4501,"S154","Frangula_alnus",0.327,0.48739241,36,51.16782655,3.68109,-0.805281239,"Core","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-0.363855086,0.359384963,-1.182143573,7.114,10.45,9.9,1.9,119.3353408,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4502,"S154","Frangula_alnus",0.324,0.483611794,37,50.91385531,4.61994,-0.780470066,"Core","D",183,"Plantae","Frangula","Rhamnaceae","Rosales","Eudicots","Eudicots",-0.373076219,0.359384963,-1.09469515,7.114,10.16,9.9,2.2,119.3959001,"SI","Biotic","Animal","shrub",NA,NA,NA,"Frangula alnus","Frangula alnus"
4556,"S642","Prunus_spinosa",0.12,0.22652992,9,50.75178829,5.3,-0.707414945,"Core","D",58,"Plantae","Prunus","Rosaceae","Rosales","Eudicots","Eudicots",-0.290086019,0.405580229,-0.832349879,6.699,9.91,9.3,1.7,119.2306653,"SI","Biotic","Animal","tree",NA,NA,NA,"Prunus spinosa","Prunus spinosa"
4557,"S642","Prunus_spinosa",0.12,0.22652992,9,50.88208901,3.98,-0.722577328,"Core","D",58,"Plantae","Prunus","Rosaceae","Rosales","Eudicots","Eudicots",-0.368465653,0.391721649,-1.12691299,6.699,10.23,9.9,2.2,118.9566851,"SI","Biotic","Animal","tree",NA,NA,NA,"Prunus spinosa","Prunus spinosa"
4558,"S642","Prunus_spinosa",0.13,0.239131972,12,50.78240163,5.46,-0.66606299,"Core","D",58,"Plantae","Prunus","Rosaceae","Rosales","Eudicots","Eudicots",-0.285475453,0.447155968,-0.832349879,6.699,9.87,9.4,1.6,119.1850593,"SI","Biotic","Animal","tree",NA,NA,NA,"Prunus spinosa","Prunus spinosa"
4559,"S642","Prunus_spinosa",0.11,0.213927867,14,50.80208821,5.59,-0.678468576,"Core","D",58,"Plantae","Prunus","Rosaceae","Rosales","Eudicots","Eudicots",-0.294696586,0.442536442,-0.836952428,6.699,9.87,9.4,1.6,119.0836702,"SI","Biotic","Animal","tree",NA,NA,NA,"Prunus spinosa","Prunus spinosa"
4560,"S642","Prunus_spinosa",0.08,0.176121709,16,50.79241719,2.74,-0.73084772,"Core","D",58,"Plantae","Prunus","Rosaceae","Rosales","Eudicots","Eudicots",-0.350023386,0.248516326,-1.117707893,6.699,9.91,9.8,2.2,119.3795567,"SI","Biotic","Animal","tree",NA,NA,NA,"Prunus spinosa","Prunus spinosa"
4561,"S642","Prunus_spinosa",0.07,0.163519656,16,50.78229888,3.83,-0.741874908,"Core","D",58,"Plantae","Prunus","Rosaceae","Rosales","Eudicots","Eudicots",-0.368465653,0.37786307,-1.140720636,6.699,10.18,9.9,2.2,119.1855018,"SI","Biotic","Animal","tree",NA,NA,NA,"Prunus spinosa","Prunus spinosa"
4562,"S642","Prunus_spinosa",0.13,0.239131972,17,50.85175417,3.61,-0.801146044,"Core","D",58,"Plantae","Prunus","Rosaceae","Rosales","Eudicots","Eudicots",-0.363855086,0.327048277,-1.172938476,6.699,10.54,9.9,2.2,119.3840142,"SI","Biotic","Animal","tree",NA,NA,NA,"Prunus spinosa","Prunus spinosa"
4563,"S642","Prunus_spinosa",0.13,0.239131972,24,50.96189217,2.78,-0.812173232,"Core","D",58,"Plantae","Prunus","Rosaceae","Rosales","Eudicots","Eudicots",-0.340802253,0.206940587,-1.108502795,6.699,10.02,10,2.2,119.2000252,"SI","Biotic","Animal","tree",NA,NA,NA,"Prunus spinosa","Prunus spinosa"
4591,"S654","Saxifraga_rosacea",0.224,0.357591267,9,49.79704977,5.067,-0.492384777,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.340802253,0.872152413,-1.113105344,6,8.71,8.7,1.8,119.4477442,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4592,"S654","Saxifraga_rosacea",0.222,0.355070857,9,49.89646414,6.115,-0.515817552,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.492950953,0.530307446,-1.149925733,6,8.88,8.5,1.3,119.2000862,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4593,"S654","Saxifraga_rosacea",0.302,0.455887278,10,49.68182781,7.288,-0.416572859,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.451455853,0.239277273,-0.721888713,6,8.19,8.1,0.9,118.8564368,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4594,"S654","Saxifraga_rosacea",0.31,0.465968921,12,49.89387479,6.112,-0.504790364,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.492950953,0.530307446,-1.149925733,6,8.88,8.5,1.3,119.4553122,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4595,"S654","Saxifraga_rosacea",0.238,0.375234141,12,49.79887312,5.069,-0.507547161,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.340802253,0.872152413,-1.113105344,6,8.71,8.7,1.8,119.3986941,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4596,"S654","Saxifraga_rosacea",0.276,0.423121941,13,50.51721557,13.99,-0.307679377,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.751142686,-0.005557636,-0.344479727,6,8.36,6.7,-3,119.27328,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4597,"S654","Saxifraga_rosacea",0.263,0.406739273,13,49.68892094,7.299,-0.285625001,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.465287553,0.230038219,-0.717286164,6,8.29,8.1,0.9,119.1915397,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4598,"S654","Saxifraga_rosacea",0.251,0.39161681,13,49.6691032,7.282,-0.422086453,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.451455853,0.239277273,-0.721888713,6,8.19,8.1,0.9,119.3988004,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4599,"S654","Saxifraga_rosacea",0.243,0.381535168,13,49.91986896,14.197,-0.473087198,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.626657386,-0.342783075,-0.114352297,6,8.48,8.2,-0.5,-69.31276633,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4600,"S654","Saxifraga_rosacea",0.319,0.477310768,14,49.93780222,6.202,-0.460681612,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.506782653,0.544166026,-1.168335927,6,8.78,8.2,1,-69.46323824,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4601,"S654","Saxifraga_rosacea",0.31,0.465968921,14,49.89497768,6.115,-0.415194461,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.492950953,0.530307446,-1.149925733,6,8.88,8.5,1.3,-69.05699826,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4602,"S654","Saxifraga_rosacea",0.306,0.460928099,14,49.92804934,6.076,-0.467573604,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.492950953,0.594980818,-1.15913083,6,8.64,8.2,1,-69.03878277,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4603,"S654","Saxifraga_rosacea",0.299,0.452106663,14,49.92472989,6.219,-0.53649353,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.511393219,0.474873128,-1.15913083,6,8.97,8.4,1.2,-69.01151161,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4604,"S654","Saxifraga_rosacea",0.299,0.452106663,14,49.93476274,6.208,-0.446897627,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.506782653,0.544166026,-1.168335927,6,8.78,8.2,1,-69.69876006,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4605,"S654","Saxifraga_rosacea",0.286,0.435723994,14,49.92437543,6.072,-0.453789619,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.492950953,0.594980818,-1.15913083,6,8.64,8.2,1,-68.3771162,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
