"V1","spp","CommonName","Source","PrimerNote","Country","Site","lat","lon","stockid","CollectionYear","NumMarkers","MarkerName","CrossSpp","n","Repeat","He","Hese","file","spp_new"
6368,"Navodon septentrionalis","Bluefin leatherjacket","Xu et al. 2009 Cons Gen 10:1181-1184",1,"China","Haiyang City, Shandong Province",36.670622,121.31414,NA,"",1,"Namo04",0,32,"2",0.561,NA,"msats001","Thamnaconus septentrionalis"
6369,"Navodon septentrionalis","Bluefin leatherjacket","Xu et al. 2009 Cons Gen 10:1181-1184",1,"China","Haiyang City, Shandong Province",36.670622,121.31414,NA,"",1,"Namo15",0,32,"2",0.4365,NA,"msats001","Thamnaconus septentrionalis"
6370,"Navodon septentrionalis","Bluefin leatherjacket","Xu et al. 2009 Cons Gen 10:1181-1184",1,"China","Haiyang City, Shandong Province",36.670622,121.31414,NA,"",1,"Namo33",0,32,"2",0.1463,NA,"msats001","Thamnaconus septentrionalis"
6371,"Navodon septentrionalis","Bluefin leatherjacket","Xu et al. 2009 Cons Gen 10:1181-1184",1,"China","Haiyang City, Shandong Province",36.670622,121.31414,NA,"",1,"Namo34",0,32,"2",0.75,NA,"msats001","Thamnaconus septentrionalis"
6372,"Navodon septentrionalis","Bluefin leatherjacket","Xu et al. 2009 Cons Gen 10:1181-1184",1,"China","Haiyang City, Shandong Province",36.670622,121.31414,NA,"",1,"Namo40",0,32,"2",0.4965,NA,"msats001","Thamnaconus septentrionalis"
6373,"Navodon septentrionalis","Bluefin leatherjacket","Xu et al. 2009 Cons Gen 10:1181-1184",1,"China","Haiyang City, Shandong Province",36.670622,121.31414,NA,"",1,"Namo54",0,32,"2",0.8056,NA,"msats001","Thamnaconus septentrionalis"
6374,"Navodon septentrionalis","Bluefin leatherjacket","Xu et al. 2009 Cons Gen 10:1181-1184",1,"China","Haiyang City, Shandong Province",36.670622,121.31414,NA,"",1,"Namo60",0,32,"2",0.3671,NA,"msats001","Thamnaconus septentrionalis"
6375,"Navodon septentrionalis","Bluefin leatherjacket","Xu et al. 2009 Cons Gen 10:1181-1184",1,"China","Haiyang City, Shandong Province",36.670622,121.31414,NA,"",1,"Namo64",0,32,"2",0.7641,NA,"msats001","Thamnaconus septentrionalis"
6376,"Navodon septentrionalis","Bluefin leatherjacket","Xu et al. 2009 Cons Gen 10:1181-1184",1,"China","Haiyang City, Shandong Province",36.670622,121.31414,NA,"",1,"Namo77",0,32,"2",0.1979,NA,"msats001","Thamnaconus septentrionalis"
6377,"Navodon septentrionalis","Bluefin leatherjacket","Xu et al. 2009 Cons Gen 10:1181-1184",1,"China","Haiyang City, Shandong Province",36.670622,121.31414,NA,"",1,"Namo78",0,32,"2",0.6224,NA,"msats001","Thamnaconus septentrionalis"
6378,"Navodon septentrionalis","Bluefin leatherjacket","Xu et al. 2009 Cons Gen 10:1181-1184",1,"China","Haiyang City, Shandong Province",36.670622,121.31414,NA,"",1,"Namo85",0,32,"2",0.6935,NA,"msats001","Thamnaconus septentrionalis"
6379,"Navodon septentrionalis","Bluefin leatherjacket","Xu et al. 2009 Cons Gen 10:1181-1184",1,"China","Haiyang City, Shandong Province",36.670622,121.31414,NA,"",1,"Namo90",0,32,"2",0.4816,NA,"msats001","Thamnaconus septentrionalis"
6380,"Navodon septentrionalis","Bluefin leatherjacket","Xu et al. 2009 Cons Gen 10:1181-1184",1,"China","Haiyang City, Shandong Province",36.670622,121.31414,NA,"",1,"Namo102",0,32,"2",0.2981,NA,"msats001","Thamnaconus septentrionalis"
6381,"Navodon septentrionalis","Bluefin leatherjacket","Xu et al. 2009 Cons Gen 10:1181-1184",1,"China","Haiyang City, Shandong Province",36.670622,121.31414,NA,"",1,"Namo114",0,32,"2",0.6841,NA,"msats001","Thamnaconus septentrionalis"
6382,"Navodon septentrionalis","Bluefin leatherjacket","Xu et al. 2009 Cons Gen 10:1181-1184",1,"China","Haiyang City, Shandong Province",36.670622,121.31414,NA,"",1,"Namo116",0,32,"2",0.4936,NA,"msats001","Thamnaconus septentrionalis"
6383,"Negaprion brevirostris","lemon shark","Feldheim et al. 2001 Molecular Ecology 10:295-303",0,"Bahamas","Bimini",25.7745,-79.2366,NA,NA,1,"LS22",0,464,"2",0.896,NA,"msats201","Negaprion brevirostris"
6384,"Negaprion brevirostris","lemon shark","Feldheim et al. 2001 Molecular Ecology 10:295-303",0,"Bahamas","Bimini",25.7745,-79.2366,NA,NA,1,"LS30",0,513,"2",0.748,NA,"msats201","Negaprion brevirostris"
6385,"Negaprion brevirostris","lemon shark","Feldheim et al. 2001 Molecular Ecology 10:295-303",0,"Brazil","Atol das Rocas",-3.8647,-33.8058,NA,NA,1,"LS22",0,70,"2",0.896,NA,"msats201","Negaprion brevirostris"
6386,"Negaprion brevirostris","lemon shark","Feldheim et al. 2001 Molecular Ecology 10:295-303",0,"Brazil","Atol das Rocas",-3.8647,-33.8058,NA,NA,1,"LS30",0,73,"2",0.748,NA,"msats201","Negaprion brevirostris"
6387,"Negaprion brevirostris","lemon shark","Feldheim et al. 2001 Molecular Ecology 10:295-303",0,"USA","Gullivan Bay, Florida",26.8633,-81.6282,NA,NA,1,"LS22",0,21,"2",0.896,NA,"msats201","Negaprion brevirostris"
6388,"Negaprion brevirostris","lemon shark","Feldheim et al. 2001 Molecular Ecology 10:295-303",0,"USA","Gullivan Bay, Florida",26.8633,-81.6282,NA,NA,1,"LS30",0,21,"2",0.748,NA,"msats201","Negaprion brevirostris"
6389,"Negaprion brevirostris","lemon shark","Feldheim et al. 2001 Molecular Ecology 10:295-303",0,"USA","Marquesas Key, Florida",24.5747,-82.1167,NA,NA,1,"LS22",0,118,"2",0.896,NA,"msats201","Negaprion brevirostris"
6390,"Negaprion brevirostris","lemon shark","Feldheim et al. 2001 Molecular Ecology 10:295-303",0,"USA","Marquesas Key, Florida",24.5747,-82.1167,NA,NA,1,"LS30",0,119,"2",0.748,NA,"msats201","Negaprion brevirostris"
6391,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2000 Mol Ecol",1,"Australia","Tasman Island",-43.237575,147.992506,"MORWONGSE","",1,"Nma305",0,55,"2",0.95,NA,"ppdat","Nemadactylus macropterus"
6392,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2000 Mol Ecol",1,"Australia","Tasman Island",-43.237575,147.992506,"MORWONGSE","",1,"Nma118",0,55,"3",0.5,NA,"ppdat","Nemadactylus macropterus"
6393,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2000 Mol Ecol",1,"Australia","Tasman Island",-43.237575,147.992506,"MORWONGSE","",1,"Nma245",0,55,"2",0.8,NA,"ppdat","Nemadactylus macropterus"
6394,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2000 Mol Ecol",1,"Australia","Tasman Island",-43.237575,147.992506,"MORWONGSE","",1,"Nma311",0,55,"2",0.56,NA,"ppdat","Nemadactylus macropterus"
6395,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2000 Mol Ecol",1,"Australia","Tasman Island",-43.237575,147.992506,"MORWONGSE","",1,"Nma187",0,55,"2",0.93,NA,"ppdat","Nemadactylus macropterus"
6396,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2000 Mol Ecol",1,"Australia","Tasman Island",-43.237575,147.992506,"MORWONGSE","",1,"Nma230",0,55,"2",0.91,NA,"ppdat","Nemadactylus macropterus"
6397,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2000 Mol Ecol",1,"Australia","Tasman Island",-43.237575,147.992506,"MORWONGSE","",1,"Nma106",0,55,"2",0.91,NA,"ppdat","Nemadactylus macropterus"
6398,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Eden",-37.09024,150.41748,"MORWONGSE","1991",1,"Nma118",0,50,"3",0.54,NA,"ppdat","Nemadactylus macropterus"
6399,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Eden",-37.09024,150.41748,"MORWONGSE","1991",1,"Nma245",0,50,"2",0.91,NA,"ppdat","Nemadactylus macropterus"
6400,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Eden",-37.09024,150.41748,"MORWONGSE","1991",1,"Nma106",0,49,"2",0.94,NA,"ppdat","Nemadactylus macropterus"
6401,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Eden",-37.09024,150.41748,"MORWONGSE","1991",1,"Nma311",0,50,"2",0.55,NA,"ppdat","Nemadactylus macropterus"
6402,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Eden",-37.09024,150.41748,"MORWONGSE","1991",1,"Nma230",0,50,"2",0.92,NA,"ppdat","Nemadactylus macropterus"
6403,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Eden",-37.09024,150.41748,"MORWONGSE","1991",1,"Nma187",0,50,"2",0.93,NA,"ppdat","Nemadactylus macropterus"
6404,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Eden",-37.09024,150.41748,"MORWONGSE","1991",1,"Nma305",0,47,"2",0.85,NA,"ppdat","Nemadactylus macropterus"
6405,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Tasman",-43.237575,147.992506,"MORWONGSE","1991",1,"Nma305",0,55,"2",0.95,NA,"ppdat","Nemadactylus macropterus"
6406,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Tasman",-43.237575,147.992506,"MORWONGSE","1991",1,"Nma245",0,48,"2",0.8,NA,"ppdat","Nemadactylus macropterus"
6407,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Tasman",-43.237575,147.992506,"MORWONGSE","1991",1,"Nma311",0,55,"2",0.56,NA,"ppdat","Nemadactylus macropterus"
6408,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Tasman",-43.237575,147.992506,"MORWONGSE","1991",1,"Nma230",0,55,"2",0.91,NA,"ppdat","Nemadactylus macropterus"
6409,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Tasman",-43.237575,147.992506,"MORWONGSE","1991",1,"Nma187",0,55,"2",0.93,NA,"ppdat","Nemadactylus macropterus"
6410,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Tasman",-43.237575,147.992506,"MORWONGSE","1991",1,"Nma118",0,48,"3",0.5,NA,"ppdat","Nemadactylus macropterus"
6411,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Tasman",-43.237575,147.992506,"MORWONGSE","1991",1,"Nma106",0,53,"2",0.91,NA,"ppdat","Nemadactylus macropterus"
6412,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Western Australia",-35.746512,118.637694,NA,"1991-1992",1,"Nma245",0,49,"2",0.92,NA,"ppdat","Nemadactylus macropterus"
6413,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Western Australia",-35.746512,118.637694,NA,"1991-1992",1,"Nma106",0,47,"2",0.91,NA,"ppdat","Nemadactylus macropterus"
6414,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Western Australia",-35.746512,118.637694,NA,"1991-1992",1,"Nma230",0,48,"2",0.91,NA,"ppdat","Nemadactylus macropterus"
6415,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Western Australia",-35.746512,118.637694,NA,"1991-1992",1,"Nma118",0,49,"3",0.61,NA,"ppdat","Nemadactylus macropterus"
6416,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Western Australia",-35.746512,118.637694,NA,"1991-1992",1,"Nma311",0,49,"2",0.6,NA,"ppdat","Nemadactylus macropterus"
6417,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Western Australia",-35.746512,118.637694,NA,"1991-1992",1,"Nma187",0,48,"2",0.9,NA,"ppdat","Nemadactylus macropterus"
6418,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"Australia","Western Australia",-35.746512,118.637694,NA,"1991-1992",1,"Nma305",0,49,"2",0.94,NA,"ppdat","Nemadactylus macropterus"
6419,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"New Zealand","New Zealand",-42.843751,169.753417,"TARAKNZ","1992",1,"Nma305",0,58,"2",0.92,NA,"ppdat","Nemadactylus macropterus"
6420,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"New Zealand","New Zealand",-42.843751,169.753417,"TARAKNZ","1992",1,"Nma118",0,59,"3",0.59,NA,"ppdat","Nemadactylus macropterus"
6421,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"New Zealand","New Zealand",-42.843751,169.753417,"TARAKNZ","1992",1,"Nma230",0,59,"2",0.94,NA,"ppdat","Nemadactylus macropterus"
6422,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"New Zealand","New Zealand",-42.843751,169.753417,"TARAKNZ","1992",1,"Nma311",0,58,"2",0.63,NA,"ppdat","Nemadactylus macropterus"
6423,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"New Zealand","New Zealand",-42.843751,169.753417,"TARAKNZ","1992",1,"Nma245",0,59,"2",0.91,NA,"ppdat","Nemadactylus macropterus"
6424,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"New Zealand","New Zealand",-42.843751,169.753417,"TARAKNZ","1992",1,"Nma187",0,59,"2",0.92,NA,"ppdat","Nemadactylus macropterus"
6425,"Nemadactylus macropterus","Tarakihi","Burridge & Smolenski 2003 NZ J Mar Fresh Res",0,"New Zealand","New Zealand",-42.843751,169.753417,"TARAKNZ","1992",1,"Nma106",0,59,"2",0.95,NA,"ppdat","Nemadactylus macropterus"
6426,"Neogobius fluviatilis","Monkey goby","Feldheim et al. 2009 Mol. Ecol. Res. 9:639-644",1,"Azerbaijan","Caspian Sea, Niyazabad",41.5,49.985374,NA,"",1,"Ame01",1,93,NA,0.23,NA,"msats100","Neogobius fluviatilis"
6427,"Neogobius fluviatilis","Monkey goby","Feldheim et al. 2009 Mol. Ecol. Res. 9:639-644",1,"Azerbaijan","Caspian Sea, Niyazabad",41.5,49.985374,NA,"",1,"Ame10",1,93,NA,0,NA,"msats100","Neogobius fluviatilis"
6428,"Neogobius fluviatilis","Monkey goby","Feldheim et al. 2009 Mol. Ecol. Res. 9:639-644",1,"Azerbaijan","Caspian Sea, Niyazabad",41.5,49.985374,NA,"",1,"Ame24",1,93,NA,0.89,NA,"msats100","Neogobius fluviatilis"
6429,"Neogobius fluviatilis","Monkey goby","Feldheim et al. 2009 Mol. Ecol. Res. 9:639-644",1,"Azerbaijan","Caspian Sea, Niyazabad",41.5,49.985374,NA,"",1,"Ame129",1,93,NA,0.93,NA,"msats100","Neogobius fluviatilis"
6430,"Neogobius fluviatilis","Monkey goby","Feldheim et al. 2009 Mol. Ecol. Res. 9:639-644",1,"Azerbaijan","Caspian Sea, Niyazabad",41.5,49.985374,NA,"",1,"Ame133",1,93,NA,0.93,NA,"msats100","Neogobius fluviatilis"
6431,"Neopomacentrus filamentosus","Brown demoiselle","Jones & Barber 2005 Mol Ecol Notes 5:834-836",1,"Australia","Dampier Archipelago, Western Australia",-20.674226,116.601678,NA,"",1,"Nfil-50",0,64,"4",0.982,NA,"msats000","Neopomacentrus filamentosus"
6432,"Neopomacentrus filamentosus","Brown demoiselle","Jones & Barber 2005 Mol Ecol Notes 5:834-836",1,"Australia","Dampier Archipelago, Western Australia",-20.674226,116.601678,NA,"",1,"Nfil-56",0,64,"2",0.934,NA,"msats000","Neopomacentrus filamentosus"
6433,"Neopomacentrus filamentosus","Brown demoiselle","Jones & Barber 2005 Mol Ecol Notes 5:834-836",1,"Australia","Dampier Archipelago, Western Australia",-20.674226,116.601678,NA,"",1,"Nfil-72",0,64,"2",0.969,NA,"msats000","Neopomacentrus filamentosus"
6434,"Nibea albiflora","Yellow drum","Ma et al. 2011 Fish Sci 77:707-711",0,"China","Zhejiang Province",28.9358645,122.438836,NA,"",1,"Niba1",0,30,"2",0.8348,NA,"msats001","Nibea albiflora"
6435,"Nibea albiflora","Yellow drum","Ma et al. 2011 Fish Sci 77:707-711",0,"China","Zhejiang Province",28.9358645,122.438836,NA,"",1,"Niba2",0,30,"3",0.6522,NA,"msats001","Nibea albiflora"
6436,"Nibea albiflora","Yellow drum","Ma et al. 2011 Fish Sci 77:707-711",0,"China","Zhejiang Province",28.9358645,122.438836,NA,"",1,"Niba3",0,30,"2",0.5625,NA,"msats001","Nibea albiflora"
6437,"Nibea albiflora","Yellow drum","Ma et al. 2011 Fish Sci 77:707-711",0,"China","Zhejiang Province",28.9358645,122.438836,NA,"",1,"Niba4",0,30,"2",0.6786,NA,"msats001","Nibea albiflora"
6438,"Nibea albiflora","Yellow drum","Ma et al. 2011 Fish Sci 77:707-711",0,"China","Zhejiang Province",28.9358645,122.438836,NA,"",1,"Niba5",0,30,"2",0.7172,NA,"msats001","Nibea albiflora"
6439,"Nibea albiflora","Yellow drum","Ma et al. 2011 Fish Sci 77:707-711",0,"China","Zhejiang Province",28.9358645,122.438836,NA,"",1,"Niba6",0,30,"2",0.8421,NA,"msats001","Nibea albiflora"
6440,"Nibea albiflora","Yellow drum","Ma et al. 2011 Fish Sci 77:707-711",0,"China","Zhejiang Province",28.9358645,122.438836,NA,"",1,"Niba7",0,30,"2",0.6835,NA,"msats001","Nibea albiflora"
6441,"Nibea albiflora","Yellow drum","Ma et al. 2011 Fish Sci 77:707-711",0,"China","Zhejiang Province",28.9358645,122.438836,NA,"",1,"Niba8",0,30,"2",0.5818,NA,"msats001","Nibea albiflora"
6442,"Nibea albiflora","Yellow drum","Ma et al. 2011 Fish Sci 77:707-711",0,"China","Zhejiang Province",28.9358645,122.438836,NA,"",1,"Niba9",0,30,"2",0.5402,NA,"msats001","Nibea albiflora"
6443,"Nibea albiflora","Yellow drum","Ma et al. 2011 Fish Sci 77:707-711",0,"China","Zhejiang Province",28.9358645,122.438836,NA,"",1,"Niba10",0,30,"2",0.5625,NA,"msats001","Nibea albiflora"
6444,"Nibea albiflora","Yellow drum","Ma et al. 2011 Fish Sci 77:707-711",0,"China","Zhejiang Province",28.9358645,122.438836,NA,"",1,"Niba11",0,30,"2",0.6782,NA,"msats001","Nibea albiflora"
6445,"Nibea albiflora","Yellow drum","Ma et al. 2011 Fish Sci 77:707-711",0,"China","Zhejiang Province",28.9358645,122.438836,NA,"",1,"Niba12",0,30,"2",0.3452,NA,"msats001","Nibea albiflora"
6446,"Nibea albiflora","Yellow drum","Ma et al. 2011 Fish Sci 77:707-711",0,"China","Zhejiang Province",28.9358645,122.438836,NA,"",1,"Niba13",0,30,"2",0.6848,NA,"msats001","Nibea albiflora"
6447,"Nibea albiflora","Yellow drum","Ma et al. 2011 Fish Sci 77:707-711",0,"China","Zhejiang Province",28.9358645,122.438836,NA,"",1,"Niba14",0,30,"2",0.7227,NA,"msats001","Nibea albiflora"
6448,"Nibea albiflora","Yellow drum","Ma et al. 2011 Fish Sci 77:707-711",0,"China","Zhejiang Province",28.9358645,122.438836,NA,"",1,"Niba15",0,30,"2",0.8092,NA,"msats001","Nibea albiflora"
6449,"Nibea albiflora","Yellow drum","Ma et al. 2011 Fish Sci 77:707-711",0,"China","Zhejiang Province",28.9358645,122.438836,NA,"",1,"Niba16",0,30,"2",0.6519,NA,"msats001","Nibea albiflora"
6450,"Nibea albiflora","Yellow drum","Xing et al. 2009 Conserv Genet 10:789-791",1,"China","Qingdao",36.06,120.739059,NA,"",1,"Nial10",0,44,"2",0.0886,NA,"msats100","Nibea albiflora"
6451,"Nibea albiflora","Yellow drum","Xing et al. 2009 Conserv Genet 10:789-791",1,"China","Qingdao",36.06,120.739059,NA,"",1,"Nial12",0,44,"2",0.4705,NA,"msats100","Nibea albiflora"
6452,"Nibea albiflora","Yellow drum","Xing et al. 2009 Conserv Genet 10:789-791",1,"China","Qingdao",36.06,120.739059,NA,"",1,"Nial13",0,44,"2",0.797,NA,"msats100","Nibea albiflora"
6453,"Nibea albiflora","Yellow drum","Xing et al. 2009 Conserv Genet 10:789-791",1,"China","Qingdao",36.06,120.739059,NA,"",1,"Nial16",0,44,"2",0.741,NA,"msats100","Nibea albiflora"
6454,"Nibea albiflora","Yellow drum","Xing et al. 2009 Conserv Genet 10:789-791",1,"China","Qingdao",36.06,120.739059,NA,"",1,"Nial17",0,44,"2",0.7203,NA,"msats100","Nibea albiflora"
6455,"Nibea albiflora","Yellow drum","Xing et al. 2009 Conserv Genet 10:789-791",1,"China","Qingdao",36.06,120.739059,NA,"",1,"Nial19",0,44,"2",0.3532,NA,"msats100","Nibea albiflora"
6456,"Nibea albiflora","Yellow drum","Xing et al. 2009 Conserv Genet 10:789-791",1,"China","Qingdao",36.06,120.739059,NA,"",1,"Nial20",0,44,"2",0.815,NA,"msats100","Nibea albiflora"
6457,"Nibea albiflora","Yellow drum","Xing et al. 2009 Conserv Genet 10:789-791",1,"China","Qingdao",36.06,120.739059,NA,"",1,"Nial21",0,44,"2",0.791,NA,"msats100","Nibea albiflora"
6458,"Nibea albiflora","Yellow drum","Xing et al. 2009 Conserv Genet 10:789-791",1,"China","Qingdao",36.06,120.739059,NA,"",1,"Nial22",0,44,"2",0.5531,NA,"msats100","Nibea albiflora"
6459,"Nibea albiflora","Yellow drum","Xing et al. 2009 Conserv Genet 10:789-791",1,"China","Qingdao",36.06,120.739059,NA,"",1,"Nial28",0,44,"2",0.9073,NA,"msats100","Nibea albiflora"
6460,"Oblada melanura","Saddled seabream","Galarza et al. 2009 PNAS",0,"Spain","Blanes",41.639129,2.803139,NA,"2004-2007",1,"Omel2",0,34,NA,0.837,NA,"ppdat","Oblada melanura"
6461,"Oblada melanura","Saddled seabream","Galarza et al. 2009 PNAS",0,"Spain","Blanes",41.639129,2.803139,NA,"2004-2007",1,"Omel20",0,34,NA,0.385,NA,"ppdat","Oblada melanura"
6462,"Oblada melanura","Saddled seabream","Galarza et al. 2009 PNAS",0,"Spain","Blanes",41.639129,2.803139,NA,"2004-2007",1,"Omel27",0,33,NA,0.892,NA,"ppdat","Oblada melanura"
6463,"Oblada melanura","Saddled seabream","Galarza et al. 2009 PNAS",0,"Spain","Blanes",41.639129,2.803139,NA,"2004-2007",1,"Omel61",0,34,NA,0.916,NA,"ppdat","Oblada melanura"
6464,"Oblada melanura","Saddled seabream","Galarza et al. 2009 PNAS",0,"Spain","Blanes",41.639129,2.803139,NA,"2004-2007",1,"Omel3",0,34,NA,0.905,NA,"ppdat","Oblada melanura"
6465,"Oblada melanura","Saddled seabream","Galarza et al. 2009 PNAS",0,"Spain","Blanes",41.639129,2.803139,NA,"2004-2007",1,"Omel54",0,31,NA,0.926,NA,"ppdat","Oblada melanura"
6466,"Oblada melanura","Saddled seabream","Galarza et al. 2009 PNAS",0,"Spain","Blanes",41.639129,2.803139,NA,"2004-2007",1,"Omel58",0,34,NA,0.838,NA,"ppdat","Oblada melanura"
6467,"Oblada melanura","Saddled seabream","Galarza et al. 2009 PNAS",0,"Spain","Blanes",41.639129,2.803139,NA,"2004-2007",1,"Omel38",0,34,NA,0.927,NA,"ppdat","Oblada melanura"
6468,"Oblada melanura","Saddled seabream","Galarza et al. 2009 PNAS",0,"Spain","Cabo de Gata",36.796005,-1.999236,NA,"2004-2007",1,"Omel20",0,41,NA,0.223,NA,"ppdat","Oblada melanura"
6469,"Oblada melanura","Saddled seabream","Galarza et al. 2009 PNAS",0,"Spain","Cabo de Gata",36.796005,-1.999236,NA,"2004-2007",1,"Omel27",0,41,NA,0.906,NA,"ppdat","Oblada melanura"
6470,"Oblada melanura","Saddled seabream","Galarza et al. 2009 PNAS",0,"Spain","Cabo de Gata",36.796005,-1.999236,NA,"2004-2007",1,"Omel3",0,43,NA,0.887,NA,"ppdat","Oblada melanura"
6471,"Oblada melanura","Saddled seabream","Galarza et al. 2009 PNAS",0,"Spain","Cabo de Gata",36.796005,-1.999236,NA,"2004-2007",1,"Omel38",0,43,NA,0.833,NA,"ppdat","Oblada melanura"
6472,"Oblada melanura","Saddled seabream","Galarza et al. 2009 PNAS",0,"Spain","Cabo de Gata",36.796005,-1.999236,NA,"2004-2007",1,"Omel58",0,43,NA,0.746,NA,"ppdat","Oblada melanura"
6473,"Oblada melanura","Saddled seabream","Galarza et al. 2009 PNAS",0,"Spain","Cabo de Gata",36.796005,-1.999236,NA,"2004-2007",1,"Omel54",0,41,NA,0.928,NA,"ppdat","Oblada melanura"
