"centroid.x","centroid.y","max_lat.x","max_lat.y","min_lat.x","min_lat.y","ID"
-105.04622476,53.01377252,-121.651901250043,74.5485763502185,-81.0880584697226,25.1155490896189,"A136_P1"
18.7919314,53.97871509,25.7847194696279,71.1546936004294,24.7380504598609,34.9299888599979,"A136_P2"
-105.04622476,53.01377252,-121.651901250043,74.5485763502185,-81.0880584697226,25.1155490896189,"A136_P3"
18.7919314,53.97871509,25.7847194696279,71.1546936004294,24.7380504598609,34.9299888599979,"A136_P4"
-105.04622476,53.01377252,-121.651901250043,74.5485763502185,-81.0880584697226,25.1155490896189,"A136_P5"
18.7919314,53.97871509,25.7847194696279,71.1546936004294,24.7380504598609,34.9299888599979,"A136_P6"
103.90640934,36.57177744,123.253303527536,53.5538711552297,109.566703796043,18.168880463063,"A137_P1"
-85.42946924,44.33713583,-88.0270667259486,47.4718670835991,-84.8053621145699,41.6920789822593,"A138_P1"
-86.43864555,45.89822105,-90.2694816684442,47.5321043541327,-83.0259395805472,44.1121534301367,"A139_P1"
-86.43864555,45.89822105,-90.2694816684442,47.5321043541327,-83.0259395805472,44.1121534301367,"A139_P2"
9.0052818,61.48863466,9.02825396574798,61.5228355525188,8.90171921087295,61.4547122735526,"A14_P1"
-99.31713704,31.44721696,-102.244989999789,36.5007040000896,-97.3945019995676,25.8371640004183,"A140_P1"
-2.63665413,54.07849786,-1.29444503790813,60.6310997006907,-5.19305610635416,49.95526885997,"A141_P1"
15.68232454,50.73690036,14.9785452856365,50.992564795429,16.3814963460795,50.4785615850492,"A142_P1"
26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,"A143_P1"
26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,"A144_P1"
103.90640934,36.57177744,123.253303527536,53.5538711552297,109.566703796043,18.168880463063,"A145_P1"
163.94569832,-20.06870701,142.071529472507,-3.01350152927211,177.910035501237,-38.9716074814001,"A146_P1"
-119.60286234,37.25033119,-122.37822600033,42.0095169998098,-117.128098309789,32.5357813603216,"A147_P1"
5.30623176,54.04864548,8.23983628831411,55.4943151243436,2.98413097996081,51.2815475232996,"A148_P1"
2.20937026,41.30014614,3.14995096456539,42.3788980888758,1.32489623367428,40.3312531089439,"A149_P1"
12.99395761,52.59399097,27.9169642266178,71.1518376872595,24.9857871535543,34.9312208673492,"A15_P1"
-11.90934454,47.62732255,-3.59129786120729,55.0238482012335,-20.0199698565236,40.006237339082,"A150_P1"
134.00427744,33.43261037,139.964982591174,35.6696401303877,130.676330074573,30.9386127215999,"A151_P1"
17.37300509,-32.03577291,16.4561902059133,-28.6427027293474,20.213809276377,-36.035632509033,"A152_P1"
13.50872966,-23.56533031,11.741635016243,-17.265493039572,15.1077303102057,-29.5557997973227,"A152_P2"
12.36681099,-10.0256455,10.8465556523216,-6.06207597092924,11.1773332409364,-17.2745572723002,"A152_P3"
19.67587233,48.84614746,19.4508240846639,49.611740597051,19.012089947693,48.074838221207,"A153_P1"
57.31715555,23.20704451,57.2493090138999,23.2532773448736,57.3875993117589,23.1716921717564,"A154_P1"
26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,"A155_P1"
14.62636273,53.24060117,22.8280506131453,80.5133132930741,-15.5908298489184,27.7347202301546,"A155_P2"
2.45872918,46.62622314,2.54166698484352,51.0910987851809,2.67111110679218,42.3383216853975,"A156_P1"
-90.0116875,44.63802203,-90.72870900042,47.0806209997594,-88.7866809996284,42.4919829996158,"A157_P1"
8.29096768,46.79246036,9.56722039020889,47.4995070398181,6.87138699961037,46.0519294700691,"A158_P1"
9.67053367,46.65011559,10.4008302703008,47.0010986303975,9.619441989856,46.2930488604166,"A158_P2"
7.64075517,46.13813428,8.42562417031928,46.5672691197741,7.09944296022451,45.8835983300989,"A158_P3"
8.93566166,46.29566355,9.01556762984228,46.5918036000562,9.03166580023657,45.823879239935,"A158_P4"
-107.000051,38.95834248,-107.046961475891,39.0270710293046,-106.972958990565,38.8685713984513,"A159_P1"
-107.000051,38.95834248,-107.046961475891,39.0270710293046,-106.972958990565,38.8685713984513,"A159_P2"
8.09349784,45.71299928,8.16888941691309,45.7542788955546,8.01595105509716,45.6730475076364,"A16_P1"
-59.63961452,57.70781223,-162.35732601958,67.1181097802422,179.945772100202,50.3121631502092,"A160_P1"
-109.57918034,55.75126276,-167.828832809786,65.6960772400726,-179.784868549844,47.9859052200499,"A161_P1"
-100.02658655,40.50261078,-100.048893021396,51.0916501847083,-99.2142355066633,29.2612526817659,"A162_P1"
-13.5572674,55.13811349,-25.3195536900507,69.1292443499469,-8.81452797958252,41.6136660102782,"A163_P1"
-117.49646425,32.00808022,-124.173255260322,41.7595027199746,-110.074461960151,22.9782550098608,"A164_P1"
-75.18984686,38.48495939,-70.2327849595582,42.0888501401219,-77.0921863002575,34.675021910233,"A165_P1"
33.85128833,74.14495256,59.2733847801835,81.2838686396261,2.11624370987937,59.7472141703977,"A166_P1"
-86.44190565,36.86762968,-86.5618189196074,41.8938408499753,-79.8708300904363,32.7045774695746,"A167_P1"
-116.93864093,39.87366811,-132.714722800317,56.7256329303156,-103.751613459593,30.6270943097546,"A168_P1"
147.57315509,-42.75122235,148.292651899965,-40.9379445599934,146.833624400246,-43.648308910228,"A169_P1"
-75.49950594,42.93767741,-73.340885831416,45.0087902435749,-73.9421670142962,40.5523489320576,"A17_P1"
-150.06169486,63.59500996,-150.163027556876,63.6496939109453,-150.157194417388,63.5450618558201,"A170_P1"
9.94308938,46.40614917,9.940872497268,46.4078700562582,9.94702520904622,46.4038456089877,"A171_P1"
7.39960124,60.53227738,7.31262915960809,60.609537552616,7.45820969562101,60.451291215817,"A172_P1"
-3.90945227,40.78036779,-3.79471365860843,41.0717017083672,-4.07503541335359,40.4797780226377,"A173_P1"
-120.31063882,39.23340525,-122.509532858355,41.9945543754841,-118.344014759873,35.1906086270865,"A174_P1"
-7.98511654,46.62284159,-10.6529724196414,55.4498082500508,-8.81014445010624,36.6075745999879,"A175_P1"
-7.98511654,46.62284159,-10.6529724196414,55.4498082500508,-8.81014445010624,36.6075745999879,"A175_P2"
-8.47896634,36.94663987,-7.68585001006988,43.7746787997868,-14.5636397301893,25.8440543100584,"A176_P1"
13.07686948,63.44077727,13.004559927199,63.4754146189895,13.1440702561375,63.4050205050923,"A177_P1"
9.99106342,46.44321874,9.93545223023631,46.5099608098436,10.0098711996961,46.3798254500845,"A178_P1"
-119.64517668,37.81477516,-119.596958114326,38.1848272231978,-119.613664385603,37.4955917074914,"A179_P1"
26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,"A18_P1"
-88.69486821,40.46216413,-67.1648182999245,49.6864749200815,-97.3674926803429,25.8394393904156,"A180_P1"
-2.63665413,54.07849786,-1.29444503790813,60.6310997006907,-5.19305610635416,49.95526885997,"A181_P1"
-8.77513698,41.10870522,-7.68585001006988,43.7746787997868,-8.87622304036097,37.2566016896163,"A182_P1"
-82.09652209,28.21913139,-80.7229900705353,32.5634508340888,-82.6667215842337,24.399639107359,"A183_P1"
2.38931699,41.77378548,2.4261972150295,41.8548885429719,2.28929468889885,41.688292218611,"A184_P1"
-2.63665413,54.07849786,-1.29444503790813,60.6310997006907,-5.19305610635416,49.95526885997,"A185_P1"
18.85381977,68.37072607,18.4657219247271,68.5236524134282,18.3761142081043,68.2045971702233,"A186_P1"
-2.63665413,54.07849786,-1.29444503790813,60.6310997006907,-5.19305610635416,49.95526885997,"A187_P1"
-2.63665413,54.07849786,-1.29444503790813,60.6310997006907,-5.19305610635416,49.95526885997,"A187_P2"
1.99449124,41.3972668,3.17824982976589,42.4267318701797,0.497367199636585,40.5105315298063,"A188_P1"
-118.19630659,37.53806962,-118.283015516253,37.7192900633858,-118.193246126707,37.3575134985492,"A189_P1"
-1.88288026,51.851366,-4.34907139352993,53.4247148280269,-5.13872547330192,49.9286610844416,"A19_P1"
-3.19001868,55.70902102,-3.27800866177029,58.7086582217996,-0.317195241866898,52.6627665249552,"A19_P2"
-3.77082912,52.34300321,-4.43638214811762,53.4308251250795,-3.43630857388155,51.3776322202508,"A19_P3"
-4.16498123,56.68488371,-3.31112524283566,58.6619751284495,-4.88637670002464,54.6308605649631,"A19_P4"
20.01978994,49.48524576,20.5013392403137,49.6661600804234,20.0688800797519,49.1763801597166,"A190_P1"
-66.00348564,48.98521607,-66.0018287670839,48.9886142611393,-66.0042765706072,48.9817523889616,"A191_P1"
-78.82328164,-1.46664939,-78.8090748301393,-1.41905509521644,-78.8037686304179,-1.51086813565587,"A192_P1"
66.13516773,67.09186045,66.2233558216139,67.3613434209622,66.1596595759287,66.8315587103663,"A193_P1"
-121.11411156,32.74545734,-120.659744819668,35.1449554957995,-122.585626415826,30.0855273337195,"A194_P1"
-71.47497028,44.20841566,-71.0999626069887,44.5334241458077,-71.099985478547,43.8833893190619,"A195_P1"
-68.07695057,43.1312602,-67.1066230003511,44.9583303501656,-68.8462091497324,41.3255996403112,"A196_P1"
-68.07695057,43.1312602,-67.1066230003511,44.9583303501656,-68.8462091497324,41.3255996403112,"A196_P2"
-71.98624022,39.50120745,-67.1336238101907,42.1821719102056,-75.0567967101001,34.9559115697632,"A196_P3"
-71.98624022,39.50120745,-67.1336238101907,42.1821719102056,-75.0567967101001,34.9559115697632,"A196_P4"
2.50285678,56.20972001,2.01050735832797,60.8175393654494,3.27886108796889,51.3312229947455,"A197_P1"
14.12135457,64.41334663,25.7847194669299,71.1546936031273,7.04916620295796,57.9961013797749,"A198_P1"
2.95550013,57.02772883,-0.661274056252637,61.8641205510227,4.09112843353046,51.9456265678119,"A199_P1"
-86.07919464,50.44890732,-88.8874795731238,56.8483583431631,-82.5137367913198,41.9225878014859,"A2_P1"
-2.66431591,54.14455225,-0.88300926946215,60.8468823768203,-5.23062578305343,49.9531228302545,"A20_P1"
127.75507269,47.86079277,123.253303530234,53.5538711498338,131.168680219916,43.4112005503652,"A200_P1"
-7.62173513,48.41051314,-10.1827666200834,54.3974607697987,-9.44750592985474,37.7663245596308,"A201_P1"
145.45264057,-55.08308927,130.178672413801,-43.9278989261945,159.982993152412,-68.2904614001735,"A202_P1"
-117.98086222,32.55369448,-124.344910219931,40.5333991796285,-111.860907120167,24.6762010196614,"A203_P1"
5.59573658,52.25608393,6.74194383633903,53.4658203125574,6.00840711589575,50.7560691830464,"A204_P1"
-152.67912639,67.20295769,-156.689836534628,71.2664331928376,-142.882165116727,63.8019608047474,"A205_P1"
127.97682388,42.03727501,128.07043626752,42.4207046381086,127.905943014958,41.7202165621447,"A206_P1"
-121.47205615,45.4531729,-120.155292990379,47.4201336926159,-124.226036682547,42.8482396120685,"A207_P1"
-3.90933729,40.69587132,-3.55225828309324,41.1647200301053,-4.5367470262542,40.1984939222568,"A208_P1"
15.83697228,4.85982703,-16.7705270577774,15.3920696620853,35.4799912223171,-10.4641845162024,"A209_P1"
24.10976824,-20.86588014,13.5626505374923,-10.4243988209488,19.9912752925208,-34.8368110091207,"A209_P2"
9.91730959,46.62204954,9.79411549873134,46.8352482666942,9.90677529544359,46.3843376284788,"A21_P1"
134.53693061,34.35739169,140.655077009796,35.9991495004492,130.666397089554,30.9966602301855,"A210_P1"
134.53693061,34.35739169,140.655077009796,35.9991495004492,130.666397089554,30.9966602301855,"A211_P1"
25.16233682,-29.01517229,29.6633598114062,-22.1231827585774,19.9973689161426,-34.8296641229009,"A212_P1"
25.16233682,-29.01517229,29.6633598114062,-22.1231827585774,19.9973689161426,-34.8296641229009,"A212_P2"
135.73556088,37.37159683,139.870717474532,41.5161194401601,130.957069131835,34.844485896507,"A213_P1"
-98.25897772,40.82977928,-115.034319778035,51.5861032363753,-80.9776156142692,25.077923825824,"A214_P1"
6.55039151,45.86626454,4.69999999970025,50.9800000001999,1.98999999990014,42.4999999997003,"A215_P1"
-69.85289353,41.37275484,-67.3844868899579,44.6988041802688,-75.4918832696971,37.0908276801534,"A216_P1"
-78.57939254,-0.18050512,-78.5575741211487,-0.115164885151273,-78.5878925839755,-0.23892873527285,"A217_P1"
21.36106657,62.80380387,25.7847194696279,71.1546936004294,30.8515391901815,54.8274458603382,"A218_P1"
17.58683062,58.42663655,22.4957084218063,65.8420698310579,8.51735274463351,53.538084447939,"A219_P1"
88.54715549,27.89240912,88.6324980932125,28.1226289577602,88.8396964256496,27.7111214548913,"A22_P1"
-99.1201288,39.5306609,-95.1527862502852,49.3766517599708,-81.0880584697226,25.1155490896189,"A220_P1"
-81.04586221,38.46120163,-69.172962696671,47.4338951122697,-81.0667636181464,25.1003196058652,"A221_P1"
-97.19450393,38.76629523,-95.0847759072823,49.3710782745428,-97.4626726638123,25.8440514664021,"A221_P2"
-114.3912856,40.97677406,-122.820871093726,49.0195866758845,-111.081631634992,31.3245577138675,"A221_P3"
-75.03846841,37.28396534,-73.8592534390949,38.2061950952275,-75.7661086381031,36.2960743283676,"A222_P1"
-168.18795402,57.99095639,-178.77668363754,60.6287097577492,-166.419744748721,54.3138034381782,"A223_P1"
-155.51379383,19.5626251,-155.454439430835,19.5853549537682,-155.574540961896,19.5355198292767,"A224_P1"
77.35294304,33.78026576,77.3102207917562,35.0618175055735,77.5147676575015,32.262154347745,"A225_P1"
-123.01558796,39.94256679,-121.918892825344,42.0053474622156,-121.788037746245,36.8067976590847,"A226_P1"
-90.0116875,44.63802203,-90.72870900042,47.0806209997594,-88.7866809996284,42.4919829996158,"A227_P1"
74.74339994,34.07944599,75.5602516051275,34.9035668736124,75.369855724662,33.2046932913623,"A228_P1"
16.74446671,62.81600311,20.5332472818366,69.0612680633705,13.3512563541975,55.3287322289093,"A229_P1"
0.87202898,42.64275255,0.0800669620207373,43.0309632529518,1.35518309072711,42.2205605752104,"A23_P1"
-96.38119203,17.66341828,-96.2620603816812,17.7624602991036,-96.5087532673494,17.5677008747956,"A230_P1"
-99.37170222,39.38407759,-95.1513227421508,49.3904282981275,-80.6951847460791,25.0982034678158,"A231_P1"
-7.63990342,55.19986853,-16.264744400034,64.0000054803687,-19.9999980102,45.0000028896217,"A232_P1"
-7.63990342,55.19986853,-16.264744400034,64.0000054803687,-19.9999980102,45.0000028896217,"A232_P2"
9.61720407,46.67091396,9.46347173283425,47.0652454382264,9.15711526855483,46.1696846896967,"A233_P1"
-71.00025974,49.59842722,-69.8920454367475,54.1120533938491,-73.698206036979,44.9947971711526,"A234_P1"
-100.5980377,42.16184606,-146.01895861295,62.4869744822866,-80.9158458881772,24.7674231236783,"A235_P1"
103.08423614,31.01918565,103.440838019259,31.2959003708055,102.732981815758,30.7445332908787,"A236_P1"
10.59668373,46.38149386,16.2606570633728,48.3564245972174,7.0354266629102,43.7595598517058,"A237_P1"
10.59668373,46.38149386,16.2606570633728,48.3564245972174,7.0354266629102,43.7595598517058,"A237_P2"
-120.37238824,39.04833768,-120.690616983387,40.3201938534636,-119.522167320166,37.8304056000385,"A238_P1"
-71.28290222,44.23112498,-71.4375779992253,44.4054980461979,-71.1005897797945,44.065569531109,"A239_P1"
135.90806849,34.3081285,136.52624299322,35.2532652474932,135.789834723094,33.4384034200818,"A24_P1"
-0.96816343,42.85112188,-0.666548667287145,43.0044265553413,-0.670038095281825,42.6970478496786,"A240_P1"
-168.18795402,57.99095639,-178.77668363754,60.6287097577492,-166.419744748721,54.3138034381782,"A241_P1"
-79.77274323,-3.63296274,-79.9035366130242,-3.4727828016849,-79.6426757044202,-3.79106483297562,"A242_P1"
10.86565216,45.71780076,10.9287947224985,45.8703854717122,10.8333932800759,45.5722859241561,"A243_P1"
-65.77657689,18.28921845,-65.7748515756397,18.3463660575476,-65.7672142837122,18.2306071026357,"A244_P1"
-65.77657689,18.28921845,-65.7748515756397,18.3463660575476,-65.7672142837122,18.2306071026357,"A245_P1"
11.44512694,46.95823442,11.8115382576845,47.8269469745233,7.81822897079041,45.8976631207565,"A246_P1"
26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,"A247_P1"
33.93506851,28.53242066,33.9468725587217,28.6215122299055,33.943692799683,28.447310043124,"A248_P1"
-73.87655681,44.37855829,-73.9066359334016,44.4123069968705,-73.8541970674407,44.3493038676794,"A249_P1"
-5.99316575,43.29416071,-5.84488022963882,43.6609084968297,-6.76574357390678,42.8795392415428,"A25_P1"
85.48336646,28.11396881,85.3418937102266,28.2237275972508,85.6396075817246,28.0045154877996,"A250_P1"
-155.27445241,19.42378168,-155.384020705191,19.6199949495074,-155.205872453351,19.2539961270197,"A251_P1"
19.93710155,49.23137033,19.7929709250682,49.2632997146102,20.0837580104239,49.1781705255494,"A252_P1"
33.85128833,74.14495256,59.2733847801835,81.2838686396261,2.11624370987937,59.7472141703977,"A253_P1"
-7.23674733,62.42214196,-7.1144301880027,62.6899687287739,-7.50103119703209,62.1480861590491,"A254_P1"
-7.70508385,61.76520306,-8.63821091739987,62.1623549204433,-7.16440806188251,61.3580682666372,"A254_P2"
125.30299379,47.46702074,123.410563955562,53.5170839147909,125.825894391513,40.8244039899522,"A255_P1"
122.16447295,50.11122362,123.564048644729,53.5615447644794,121.861054022625,46.3717400898333,"A256_P1"
127.58820506,48.87845154,125.211833702064,53.1426440079147,127.454241708988,45.9595875158512,"A256_P2"
129.46089434,44.49749791,134.449630412214,48.3813238757963,125.687156679138,40.8683548691819,"A256_P3"
-76.52329994,35.55933293,-69.5655811180741,42.0435166647623,-80.1639219637276,27.1713348370332,"A257_P1"
-110.74633376,32.433043,-110.776309768781,32.6340252125935,-110.666984355144,32.2510297610147,"A26_P1"
-74.50026368,-9.99038166,-74.4397011918565,-9.94822878413106,-74.5615706614568,-10.0327851724977,"A27_P1"
-2.89840654,54.17150034,-0.88300926946215,60.8468823768203,-5.23062578305343,49.9531228302545,"A28_P1"
-3.49893176,56.07010131,-0.88300926946215,60.8468823768203,-2.53204454362077,52.946050258013,"A29_P1"
-155.51870525,19.59801057,-155.867139001264,20.2668857715611,-155.680711108631,18.9106197488024,"A3_P1"
-91.27378151,41.02923343,-112.817410768892,54.2291846062846,-81.0295138006214,25.0708085291903,"A30_P1"
7.9575158,60.69734974,7.99688457156577,60.7100395072175,7.99714949565276,60.6843734900446,"A31_P1"
-2.66431591,54.14455225,-0.88300926946215,60.8468823768203,-5.23062578305343,49.9531228302545,"A32_P1"
-109.22231811,41.54209836,-98.4558844647962,52.3407254902892,-97.4133515027696,26.0379656763749,"A33_P1"
13.46224319,48.9196343,13.4108323721163,48.9722603325484,13.5192182217436,48.8743775607759,"A34_P1"
10.43651728,46.53029402,10.4657596690735,46.5556533413287,10.3966410924126,46.5073809013076,"A35_P1"
134.48664126,-25.73871836,142.441894531408,-10.7105598449608,146.83360290555,-43.648059844786,"A36_P1"
145.0217764,-6.20737978,145.357613047204,-5.90979010502929,144.684068362065,-6.50166917539207,"A37_P1"
145.97226295,-4.64243675,145.997155186862,-4.51959772915183,145.919907609449,-4.75571124837535,"A37_P2"
-3.93104468,40.86124002,-4.06925820540181,41.0421869570625,-4.06954219961278,40.6786296356492,"A38_P1"
127.80110078,36.29440482,128.330224695014,38.5694649753284,126.715295631188,34.2579044454338,"A39_P1"
-4.04423044,53.95525885,-0.88300926946215,60.8468823768203,-5.23062578305343,49.9531228302545,"A4_P1"
-84.86443479,38.71828968,-94.5795944562191,48.7197200216617,-81.057817829729,25.1374317668626,"A40_P1"
4.38460824,44.9850236,7.48502393840408,49.1704538837398,9.19982661940298,41.3643233162681,"A41_P1"
-116.7483816,33.76702421,-117.17202231188,34.0040164294147,-116.541445093716,33.5378395044896,"A42_P1"
137.41246444,37.38783943,150.531212965106,46.3139541589573,127.673261611734,25.9876735577885,"A43_P1"
-8.85887664,38.52049046,-9.05493717261237,41.8951909652909,-7.92225531163325,36.702453062359,"A44_P1"
-80.50847555,26.07741515,-80.530351002097,28.4556702325952,-82.0189090443169,24.418202569493,"A45_P1"
-72.04103329,-30.6726301,-70.3692340043458,-18.3426943988274,-74.4648186144875,-43.2430968505392,"A46_P1"
3.41029942,56.81581123,4.73417269511384,60.9273096593134,1.6663065419134,52.2063717408632,"A47_P1"
-3.94265095,54.78136635,-3.06823913073123,58.7721685335511,-5.18873889738217,49.8922076588564,"A48_P1"
-119.86274395,37.68160567,-119.093665823219,38.0473405972908,-120.538784348819,37.2714868085694,"A49_P1"
8.22495727,46.79806285,8.57507273272051,47.8071960295732,8.99542576039056,45.8210833789948,"A5_P1"
