"vel_abs";"moy";"sd";"median";"q025";"p975";"pv.inf0";"pv.sup0"
"5.8";-0.0848960046231581;0.046215815487042;-0.0847561536708364;-0.177248495636141;0.00553865370307698;0.0333;0.9667
"5.9";-0.0897340182759037;0.0475273770390097;-0.0897044786706136;-0.184721374857712;0.00340279076395457;0.03;0.97
"6";-0.0945720319286493;0.0488465923882274;-0.0946574108157802;-0.192089195133676;0.000947566963876505;0.0266;0.9734
"6.1";-0.0994100455813948;0.0501728578051187;-0.0996606020906819;-0.199635186459379;-0.00110986435879566;0.0241;0.9759
"6.2";-0.10424805923414;0.0515056286766919;-0.10451042038389;-0.207051805458746;-0.00323945424643559;0.0223;0.9777
"6.3";-0.109086072886886;0.0528444127896928;-0.109283166754052;-0.214767830850166;-0.00532669283299194;0.0205;0.9795
"6.4";-0.113924086539632;0.0541887644576918;-0.114126094136782;-0.22193234767444;-0.00721183275441789;0.0187;0.9813
"6.5";-0.118762100192377;0.0555382793798344;-0.119115882547821;-0.228947434465568;-0.00926234365486011;0.017;0.983
"6.6";-0.123600113845123;0.0568925901339661;-0.124051469810967;-0.236173519201283;-0.0113916700666061;0.0158;0.9842
"6.7";-0.128438127497868;0.0582513622200197;-0.128835259664467;-0.243363845710032;-0.0134781445997541;0.0147;0.9853
"6.8";-0.133276141150614;0.0596142905810512;-0.133704695233855;-0.250417504745309;-0.0157707659392156;0.014;0.986
"6.9";-0.138114154803359;0.0609810965392854;-0.138609289010256;-0.257654952905861;-0.0176405751374525;0.0127;0.9873
