"vel_abs";"moy";"sd";"median";"q025";"p975";"pv.inf0";"pv.sup0"
"1.7";-0.0535218321837434;0.0367380026424254;-0.0544962389220085;-0.123696263235064;0.0220348899918297;0.0718;0.9282
"1.8";-0.0635048035740848;0.0391252665227557;-0.0645819892067725;-0.138315144080272;0.0174583737806866;0.0533;0.9467
"1.9";-0.0734877749644261;0.0415621479398756;-0.0747863402854587;-0.152796180463483;0.0127741469467963;0.0432;0.9568
"2";-0.0834707463547675;0.0440404112248418;-0.0849222076794293;-0.167224557872838;0.00797895873617689;0.0353;0.9647
"2.1";-0.093453717745109;0.0465534479808731;-0.0950257865416695;-0.181943329139924;0.00325222109271299;0.0284;0.9716
"2.2";-0.10343668913545;0.0490959187259001;-0.105250628495782;-0.196858045704244;-0.00145855072759441;0.0238;0.9762
"2.3";-0.113419660525792;0.0516634781131713;-0.115274017571067;-0.211417801506933;-0.00631823972296241;0.0213;0.9787
"2.4";-0.123402631916133;0.0542525642208524;-0.125367531968511;-0.226455166553358;-0.0107251036462843;0.0189;0.9811
"2.5";-0.133385603306475;0.056860236518176;-0.135417801606207;-0.24121394706979;-0.0154281823424803;0.0168;0.9832
"2.6";-0.143368574696816;0.0594840507013918;-0.145542435822213;-0.255760013771948;-0.0190789057372105;0.0151;0.9849
"2.7";-0.153351546087157;0.062121961473912;-0.155696642747515;-0.270594735686313;-0.0233914797666435;0.0129;0.9871
"2.8";-0.163334517477499;0.0647722465679885;-0.165567883141572;-0.28558997097643;-0.028000470171286;0.012;0.988
"2.9";-0.17331748886784;0.0674334469839709;-0.175601763009246;-0.300893924561556;-0.0321753072032679;0.0106000000000001;0.9894
"3";-0.183300460258181;0.0701043196771309;-0.185878594509228;-0.316451463957566;-0.0365623382060884;0.00980000000000003;0.9902
"3.1";-0.193283431648523;0.0727837998542556;-0.195914397927973;-0.331553966391635;-0.0408519530924967;0.00890000000000002;0.9911
"3.2";-0.203266403038864;0.0754709707346669;-0.206008923512723;-0.346625293057006;-0.0453303398137765;0.00839999999999996;0.9916
"3.3";-0.213249374429206;0.0781650391455104;-0.216194896272232;-0.361986256714121;-0.04967576143813;0.00790000000000002;0.9921
"3.4";-0.223232345819547;0.0808653157057031;-0.226276488014436;-0.376591343302711;-0.054187234101348;0.00770000000000004;0.9923
"3.5";-0.233215317209888;0.0835711986411857;-0.236326303361898;-0.391881055801855;-0.0581446301348409;0.00749999999999995;0.9925
"3.6";-0.24319828860023;0.0862821604912836;-0.246496532367999;-0.406428803931481;-0.0626250078290544;0.00719999999999998;0.9928
"3.7";-0.253181259990571;0.0889977371304483;-0.256745844906471;-0.421594402773794;-0.067248772408239;0.00670000000000004;0.9933
"3.8";-0.263164231380913;0.0917175186549153;-0.266854210407971;-0.437289465567955;-0.0712547324738076;0.00660000000000005;0.9934
"3.9";-0.273147202771254;0.0944411417797706;-0.276785439381568;-0.452736378660246;-0.0751845211119656;0.00639999999999996;0.9936
"4";-0.283130174161595;0.0971682834658324;-0.286865836393934;-0.468107310271636;-0.0793600757223091;0.00629999999999997;0.9937
"4.1";-0.293113145551937;0.0998986555530335;-0.29673925908125;-0.48345261998084;-0.0838685871141649;0.00629999999999997;0.9937
"4.2";-0.303096116942278;0.10263200022161;-0.306710442742803;-0.49906313866431;-0.0880829218058886;0.00590000000000002;0.9941
"4.3";-0.31307908833262;0.105368086137364;-0.316652196837053;-0.514056469680556;-0.0921481776220641;0.00590000000000002;0.9941
"4.4";-0.323062059722961;0.10810670516481;-0.326660555755236;-0.529199725467217;-0.0962109154780734;0.00580000000000003;0.9942
"4.5";-0.333045031113302;0.110847669553802;-0.336725587347309;-0.544403613402847;-0.100256796533809;0.00549999999999995;0.9945
"4.6";-0.343028002503644;0.113590809522621;-0.34681888161922;-0.559909463954375;-0.104353108826912;0.00549999999999995;0.9945
"4.7";-0.353010973893985;0.116335971174342;-0.356883667363034;-0.575252696556953;-0.108447586967855;0.00539999999999996;0.9946
"4.8";-0.362993945284327;0.119083014694489;-0.366892634450366;-0.590626303230702;-0.112652265627437;0.00539999999999996;0.9946
"4.9";-0.372976916674668;0.121831812786958;-0.376943575883655;-0.60604175882073;-0.116982108948856;0.00529999999999997;0.9947
"5";-0.382959888065009;0.124582249312501;-0.38701116725306;-0.621357240209098;-0.121363630645955;0.00509999999999999;0.9949
"5.1";-0.392942859455351;0.127334218100029;-0.397112675351652;-0.636840276005068;-0.125898022026623;0.00509999999999999;0.9949
"5.2";-0.402925830845692;0.130087621905802;-0.407254919375942;-0.651807779796659;-0.130074524398811;0.00509999999999999;0.9949
"5.3";-0.412908802236034;0.13284237149963;-0.417356623635487;-0.666887494898156;-0.134177999856102;0.005;0.995
"5.4";-0.422891773626375;0.135598384860448;-0.427604786365138;-0.681931675827917;-0.138298411768681;0.00490000000000002;0.9951
"5.5";-0.432874745016716;0.138355586466381;-0.43774454867576;-0.697144307129641;-0.142914159248112;0.00480000000000003;0.9952
"5.6";-0.442857716407058;0.141113906666663;-0.447794943213941;-0.712233541308033;-0.147426300315076;0.00480000000000003;0.9952
"5.7";-0.452840687797399;0.143873281124666;-0.457799083512773;-0.728191777504301;-0.151597945253969;0.00449999999999995;0.9955
"5.8";-0.46282365918774;0.146633650322851;-0.46783804875526;-0.742698618372272;-0.155741631606055;0.00449999999999995;0.9955
