"vel_abs";"moy";"sd";"median";"q025";"p975";"pv.inf0";"pv.sup0"
"0";0.200616466420131;0.196259129762712;0.185202888440326;-0.136521218855959;0.624155965942237;0.8595;0.1405
"0.1";0.183319726448174;0.187102838831222;0.169018049264971;-0.141985278930254;0.582011034422158;0.8462;0.1538
"0.2";0.166022986476217;0.178370918974769;0.153402914094666;-0.147184179483132;0.542280333917826;0.8302;0.1698
"0.3";0.14872624650426;0.170128725754416;0.137569426306151;-0.151993807573726;0.504728964249667;0.8138;0.1862
"0.4";0.131429506532302;0.162450817392389;0.121842018161693;-0.158151996878209;0.468027017724196;0.7915;0.2085
"0.5";0.114132766560345;0.155420844708186;0.105624684465437;-0.164966255360136;0.433924563687419;0.7661;0.2339
"0.6";0.096836026588388;0.149130466444228;0.0892756210547267;-0.172605594192175;0.402371651162548;0.738;0.262
"0.7";0.0795392866164307;0.143676856966097;0.0723643269503794;-0.182381541833692;0.370023748887212;0.7038;0.2962
"0.8";0.0622425466444735;0.139158429809897;0.0558472652761918;-0.193493861093015;0.343994772189798;0.6612;0.3388
"0.9";0.0449458066725163;0.135668655555999;0.0395992798188769;-0.20836401746804;0.31972024350556;0.6145;0.3855
"1";0.0276490667005591;0.13328835570786;0.024115487744711;-0.225459493879423;0.297586836645677;0.5683;0.4317
"1.1";0.0103523267286018;0.132077528701721;0.00903352438620724;-0.242920644745317;0.27679680905506;0.5247;0.4753
"1.2";-0.00694441324335541;0.132068344285522;-0.00770568415257342;-0.263414556757645;0.254876904657671;0.4765;0.5235
"1.3";-0.0242411532153126;0.133261050912865;-0.0244615306656837;-0.285415823122353;0.235324405983493;0.4288;0.5712
"1.4";-0.0415378931872699;0.135623943211364;-0.0395110296086947;-0.314614875162376;0.216805768314381;0.3805;0.6195
"1.5";-0.0588346331592271;0.13909739899694;-0.0538438963184659;-0.345744806880503;0.198712101712108;0.3391;0.6609
"1.6";-0.0761313731311843;0.143600853050896;-0.0674170563485925;-0.379197332773597;0.182411592258219;0.2988;0.7012
