"r2m";"r2c";"moy_GD";"sd_GD";"moy_VC";"sd_VC";"singu";"nB"
"0.41";"0.41";"0.00356401400219816";"0.0040240827580304";"1.00786139714576";"1.20483110052832";TRUE;1372
"0.37";"0.37";"0.00319379034254237";"0.00348810183177086";"0.949900377471186";"1.21080286409028";TRUE;1681
"0.39";"0.39";"0.00352420537052962";"0.0043637504292001";"0.99669268161017";"1.2142261591612";TRUE;9527
"0.33";"0.33";"0.00328262427575228";"0.0040873383383101";"0.921184531759322";"1.19114985345364";TRUE;1550
"0.34";"0.34";"0.00351708989568817";"0.00392349790401857";"0.997832841827119";"1.14909752897573";TRUE;5189
"0.34";"0.34";"0.00322329141725956";"0.00357386713494514";"1.00147331587797";"1.12019038912527";TRUE;4269
"0.34";"0.34";"0.00343127532611654";"0.00418229841819127";"0.894358042698305";"1.02396217167604";TRUE;3167
"0.4";"0.4";"0.00353677060135725";"0.00394914895750131";"0.951753144250847";"1.11064847884871";TRUE;5269
"0.33";"0.33";"0.00346987227482466";"0.00377556032173725";"1.09827292077627";"1.19487379231519";TRUE;3542
"0.36";"0.36";"0.00369227736390882";"0.00461216781916009";"0.995162202271186";"1.19845054044863";TRUE;7598
"0.45";"0.45";"0.00313534319831665";"0.00363203165368213";"1.07459032341356";"1.26014278848553";TRUE;9555
"0.38";"0.38";"0.00351274175515885";"0.0039280896901088";"0.916346607308475";"1.13756150643225";TRUE;11807
"0.36";"0.36";"0.00339313116558942";"0.00391907165323493";"1.0399453386339";"1.28413004233982";TRUE;8200
"0.19";"0.19";"0.00331739505985664";"0.00420682749478006";"1.04432228704068";"1.21798743905495";TRUE;6438
"0.34";"0.34";"0.00327156281763527";"0.00333813079153127";"0.957905752098305";"1.07005794363519";TRUE;9436
"0.38";"0.38";"0.00303112202748941";"0.00365635609561857";"1.02993320784068";"1.27219428061416";TRUE;4382
"0.47";"0.47";"0.00331172485203005";"0.00407895460513966";"0.982018174542373";"1.11875103820356";TRUE;11915
"0.42";"0.42";"0.00344061774085715";"0.00435689048389395";"0.968808907888136";"1.15084937264008";TRUE;7453
"0.4";"0.4";"0.00334046418852025";"0.00388946475669956";"0.979940925105085";"1.21801451848754";TRUE;5353
"0.27";"0.27";"0.00368719796714412";"0.00398157760661107";"1.03088609832542";"1.1841240029051";TRUE;11373
"0.32";"0.32";"0.00338582543452223";"0.00408935466001794";"1.08762591633559";"1.20260732507748";TRUE;3094
"0.38";"0.38";"0.00335235378798197";"0.00410983273352071";"1.08297601215593";"1.19185472170018";TRUE;10749
"0.28";"0.28";"0.00354160403647074";"0.00446278568770232";"1.09251082580339";"1.28605471181696";TRUE;1503
"0.27";"0.27";"0.00351011270039412";"0.00364405615467945";"0.98638938038983";"1.19082288309867";TRUE;9203
"0.29";"0.29";"0.00336517741931396";"0.00401940792392957";"0.976844133437288";"1.12995041287131";TRUE;4767
"0.32";"0.32";"0.00394068829180738";"0.00413157786722987";"0.976774199505085";"1.06721616119078";TRUE;8401
"0.38";"0.38";"0.00306026940617145";"0.00353345347498431";"0.828869818830508";"1.01021624461672";TRUE;10669
"0.29";"0.29";"0.00323017248985154";"0.00390390314188401";"1.03344261402373";"1.19518982400379";TRUE;1051
"0.38";"0.38";"0.00338606584024387";"0.00400045205682859";"1.11511393481356";"1.33060613670222";TRUE;5254
"0.4";"0.4";"0.00339205789768179";"0.00399659334585146";"0.927406504247458";"1.13691825050522";TRUE;1703
"0.39";"0.39";"0.003610468645088";"0.00400288612598988";"0.984682749471187";"1.12261671249398";TRUE;3076
"0.4";"0.4";"0.0032702963256852";"0.00427458210828055";"0.907525139918644";"1.0380946293947";TRUE;7476
"0.3";"0.3";"0.00371701123456138";"0.00445041515606099";"0.990953502135593";"1.27334763785299";TRUE;11725
"0.35";"0.35";"0.00339409481717663";"0.00444444102058259";"0.933814401274576";"1.08217850056769";TRUE;1626
"0.23";"0.23";"0.00362363065211976";"0.00437330830102442";"0.953144104813559";"1.04016125594873";TRUE;11752
"0.33";"0.33";"0.00374454001762383";"0.00424845610801771";"1.06368064460678";"1.26025373903711";TRUE;3637
"0.31";"0.31";"0.00418700726024034";"0.00480690535688072";"0.984578433220339";"1.10323830777107";TRUE;9518
"0.32";"0.32";"0.00354482260617173";"0.00416619078390211";"1.07324947041017";"1.32630023691714";TRUE;8288
"0.44";"0.44";"0.00337088199894371";"0.00410967310228382";"0.90725682880339";"1.10775032978727";TRUE;6997
"0.19";"0.19";"0.00343135845232848";"0.00405094355643007";"1.14944041141695";"1.27409369706815";TRUE;2662
"0.3";"0.3";"0.00347556081714157";"0.0035991569592337";"0.999050311033898";"1.13239804107122";TRUE;10455
"0.29";"0.29";"0.00374384370700213";"0.00421422575288659";"0.947946163033898";"1.09065909831831";TRUE;6176
"0.43";"0.43";"0.00367113559763144";"0.00425910927310035";"0.962404210077966";"1.16204639406939";TRUE;2278
"0.37";"0.37";"0.00361639330543584";"0.00434226481767318";"0.965728671091525";"1.15067374555285";TRUE;10607
"0.33";"0.33";"0.00343953488934452";"0.00396743126018735";"0.966723354715254";"1.09852115550032";TRUE;6414
"0.51";"0.51";"0.00380846078249529";"0.00412013901221566";"0.946669778613559";"1.14286913304894";TRUE;524
"0.35";"0.35";"0.00316260975298737";"0.00329509603132163";"0.932546521661017";"1.04688679958154";TRUE;9919
"0.33";"0.33";"0.00397857076865807";"0.0048845821401306";"0.849146207084746";"0.975378017006036";TRUE;5791
"0.36";"0.36";"0.00317672631035439";"0.00399866611060066";"0.976468677613559";"1.14919698979201";TRUE;8256
"0.48";"0.48";"0.00328998367939672";"0.0039141325630361";"1.07545874639322";"1.2555840649641";TRUE;8636
"0.43";"0.43";"0.00370781213552367";"0.00416770209210779";"1.06679109687458";"1.34550720270582";TRUE;4390
"0.3";"0.3";"0.00383546572722542";"0.00426252504241371";"1.08383483280339";"1.24222529759942";TRUE;665
"0.32";"0.32";"0.00355362575389";"0.00389353533792462";"0.972665413135593";"1.25195894729537";TRUE;7446
"0.51";"0.51";"0.00399642377915174";"0.00493776281240635";"1.15437903647119";"1.3362355040827";TRUE;9763
"0.26";"0.26";"0.00360980347124387";"0.00394244087048928";"1.00991421753559";"1.20833427264045";TRUE;8188
"0.35";"0.35";"0.00330739513715043";"0.0038250429041068";"1.00861401825085";"1.25155260294483";TRUE;8895
"0.39";"0.39";"0.00379676345608369";"0.00457395719869726";"1.07432703954576";"1.27846217536381";TRUE;7547
"0.45";"0.45";"0.00385502572304977";"0.00473129819877686";"0.949135003779661";"1.11066069806795";TRUE;3740
"0.37";"0.37";"0.00363053760663891";"0.00454106335328056";"0.915987934132203";"1.10329844299776";TRUE;5730
"0.35";"0.35";"0.003557268297684";"0.00424447201599588";"0.976314560183051";"1.11276094393681";TRUE;5448
"0.38";"0.38";"0.00357077199618784";"0.00395623482421292";"0.943351910888136";"1.10917783425072";TRUE;2711
"0.37";"0.37";"0.00327725348376847";"0.00387720635948089";"0.869645128677966";"1.10045789981201";TRUE;577
"0.47";"0.47";"0.00329484953174107";"0.00371996002791589";"0.879122915183051";"1.11896284413239";TRUE;8577
"0.35";"0.35";"0.00318277830333754";"0.0033357380102224";"1.02860944392881";"1.18015766646893";TRUE;5267
"0.3";"0.3";"0.00337910255814669";"0.00389892849562491";"0.878725607718644";"1.07314516560266";TRUE;5286
"0.31";"0.31";"0.00324783724266771";"0.00358848608283296";"0.922282634522034";"1.08037890735026";TRUE;5326
"0.25";"0.25";"0.00358300227763938";"0.00454214986999145";"0.910292746413559";"1.13709157472352";TRUE;4655
"0.38";"0.38";"0.00390588078019477";"0.00471587001699984";"0.969379771176271";"1.10589493483087";TRUE;71
"0.35";"0.35";"0.00342859239555432";"0.00370375756174337";"0.95389747719322";"1.09274118159683";TRUE;4778
"0.39";"0.39";"0.00321588734931191";"0.00356626804706999";"1.04327984149492";"1.28516698050626";TRUE;4957
"0.3";"0.3";"0.00344107060447826";"0.00422042911585007";"1.0579088607661";"1.262236248571";TRUE;11362
"0.3";"0.3";"0.0033548715009256";"0.00367802912362536";"1.09638828428814";"1.26131383625075";TRUE;8369
"0.33";"0.33";"0.00333939523784316";"0.00373029335674741";"0.946251556145763";"1.15314782019291";TRUE;1060
"0.49";"0.49";"0.00336964750731103";"0.00425509928363252";"1.14057940455254";"1.30169548163327";TRUE;5846
"0.43";"0.43";"0.00306869875475502";"0.00359643980251032";"1.01123758341356";"1.1810053403306";TRUE;7795
"0.36";"0.36";"0.00357224861893811";"0.00439339566916756";"0.972272623162712";"1.17182964226283";TRUE;3751
"0.37";"0.37";"0.00326938772634364";"0.00378381852499369";"0.998284690955932";"1.17569390554815";TRUE;9003
