"r2m";"r2c";"moy_GD";"sd_GD";"moy_VC";"sd_VC";"singu";"nB"
"0.11";"0.11";"0.00626541743666143";"0.00738857565953496";"0.76613634367177";"0.85910649054682";TRUE;71
"0.07";"0.07";"0.00631329403001207";"0.00743372956257098";"0.759255652719617";"0.860184555335955";TRUE;4778
"0.09";"0.09";"0.00637030295526771";"0.00743931355432313";"0.76273527234067";"0.854833089482605";TRUE;4957
"0.1";"0.1";"0.00634275712495691";"0.00759726080453501";"0.742414551858373";"0.839806468354991";TRUE;11362
"0.08";"0.08";"0.006692977017883";"0.00822274667349569";"0.764428490413876";"0.855059587533783";TRUE;8369
"0.08";"0.08";"0.00613377438210491";"0.00736254198401325";"0.76654806727512";"0.859411291265432";TRUE;1060
"0.13";"0.13";"0.00624328967701071";"0.007731197417683";"0.755241943036842";"0.856258526654937";TRUE;5846
"0.09";"0.09";"0.00641334582066196";"0.00762254797719926";"0.769292624009569";"0.87316805183051";TRUE;7795
"0.12";"0.12";"0.00642721897066548";"0.00777669393852442";"0.769101823997129";"0.881955113502953";TRUE;3751
"0.08";"0.08";"0.00633340398776389";"0.00733778377347694";"0.772403879151675";"0.863330274712253";TRUE;9003
