"r2m";"r2c";"moy_GD";"sd_GD";"moy_VC";"sd_VC";"singu";"nB"
0.4;0.4;0.00559823580643376;0.0073222705166167;1.32493529877126;1.35289251932315;TRUE;1945
0.4;0.4;0.00550711606296631;0.00730801961508924;1.30149855975864;1.37081873286237;TRUE;1946
0.4;0.4;0.00534853005773465;0.00703887859374255;1.32247177110174;1.39367024833339;TRUE;1947
0.4;0.4;0.00544844890488106;0.00708720571302752;1.30491051526313;1.33736449819527;TRUE;1948
0.39;0.39;0.0055498542412879;0.00717641773154233;1.31937364893539;1.35006621074462;TRUE;1949
0.42;0.42;0.00538511646294574;0.00693852243454231;1.3094819455349;1.3671473927178;TRUE;1950
0.4;0.4;0.0055725407614786;0.00722032408865797;1.32960753551987;1.35088273987782;TRUE;1951
0.38;0.38;0.00564412880135234;0.00746334298212696;1.31686378083005;1.35380785606363;TRUE;1952
0.36;0.36;0.005729723016569;0.00755815293098661;1.33473917904095;1.37606892935494;TRUE;1953
0.39;0.39;0.00543218892023629;0.00711254754949165;1.33082288117336;1.3756881896402;TRUE;1954
0.4;0.4;0.00558287310737874;0.00745261619820421;1.358599046914;1.40400320408929;TRUE;1955
0.38;0.38;0.00542262726441566;0.0071627939772636;1.33557189508556;1.36972109707875;TRUE;1956
0.4;0.4;0.00542240143453477;0.00710084584908584;1.30515509651917;1.35825156404374;TRUE;1957
0.41;0.41;0.00557364806157918;0.00732834025004099;1.28907063456726;1.34732801781825;TRUE;1958
0.4;0.4;0.00535238689882286;0.0068696868699281;1.35131786152592;1.36690366423884;TRUE;1959
0.39;0.39;0.00539049610510048;0.00702358153776163;1.26559199986498;1.32625702986014;TRUE;1960
0.37;0.37;0.0053580070729073;0.00708089178548226;1.32542248853111;1.36292733695398;TRUE;1961
0.38;0.38;0.00541540642291918;0.00700113905894577;1.2945613608859;1.33307619528705;TRUE;1962
0.42;0.42;0.00565131394636713;0.00742291579422124;1.31478625897275;1.3583071627973;TRUE;1963
0.39;0.39;0.0053914927582512;0.00719000103250297;1.29739311833948;1.34803791577558;TRUE;1964
0.39;0.39;0.00524910431370096;0.00693134038375643;1.29902668635942;1.3467990047505;TRUE;1965
0.4;0.4;0.00543216254632541;0.00718176317459796;1.31652255894854;1.35495532929126;TRUE;1966
0.37;0.37;0.00570907565541984;0.00746033209160096;1.28071619951179;1.3192400771271;TRUE;1967
0.4;0.4;0.00563593790906858;0.00731390173156469;1.27006438940007;1.30316584500104;TRUE;1968
0.39;0.39;0.00563120639485347;0.00735782547797063;1.33297434299318;1.38211350667981;TRUE;1969
0.42;0.42;0.00562895870067562;0.00752189561738154;1.28090109328721;1.30887148218022;TRUE;1970
0.37;0.37;0.00543340044011481;0.00714587654758472;1.31652070355299;1.36094756543488;TRUE;1971
0.37;0.37;0.00563559471250239;0.00736999686384987;1.32752264918941;1.37495238372601;TRUE;1972
0.4;0.4;0.00568714533743238;0.00744114854059633;1.32581424281742;1.39011981555843;TRUE;1973
0.41;0.41;0.00548219036347913;0.00719987113505744;1.30235892273531;1.35081203598155;TRUE;1974
0.39;0.39;0.00536960284617962;0.00696345712834305;1.32089742067474;1.37854936825282;TRUE;1975
0.38;0.38;0.00547054581877569;0.00706327972841078;1.28513281750018;1.33442127164973;TRUE;1976
0.38;0.38;0.0055875822881904;0.00708623916482236;1.35141174657673;1.41219968402243;TRUE;1977
0.38;0.38;0.00536535129976762;0.0069864309242914;1.34599469906572;1.39008499757626;TRUE;1978
0.4;0.4;0.00537068843831124;0.0069640338348086;1.26594365561712;1.32200945772348;TRUE;1979
0.4;0.4;0.00545617518431287;0.0071617787543898;1.31662865493511;1.34207417308512;TRUE;1980
0.38;0.38;0.0054488495107047;0.00716985600835605;1.30789830636632;1.36325421352445;TRUE;1981
0.37;0.37;0.00554921512493076;0.0073263865975969;1.32982195303543;1.38717313465376;TRUE;1982
0.39;0.39;0.00555029142450765;0.00737373024983582;1.29754222203543;1.33871298128597;TRUE;1983
0.36;0.36;0.0056882149597723;0.00740290487191014;1.33578963137002;1.38021540703952;TRUE;1984
0.38;0.38;0.00532098504483457;0.00691280897612535;1.33654541165292;1.36688595609365;TRUE;1985
0.4;0.4;0.00544612916718166;0.00722677062675411;1.29316411453623;1.33733550297412;TRUE;1986
0.39;0.39;0.00532117787209828;0.00707070143944234;1.36356019018276;1.40732824381751;TRUE;1987
0.4;0.4;0.00541139190962296;0.00711733362458879;1.32673577353549;1.40056869182233;TRUE;1988
0.37;0.37;0.0055361325105031;0.00713256172390877;1.32826297448172;1.36887629997753;TRUE;1989
0.36;0.36;0.00555273349135563;0.00716111086302731;1.35210439453414;1.37009270302985;TRUE;1990
0.4;0.4;0.0055277638098597;0.00718085243820991;1.31911226605357;1.36133965357359;TRUE;1991
0.39;0.39;0.0055430434529177;0.00740443165282495;1.31462362384246;1.35453101413072;TRUE;1992
0.4;0.4;0.00529725786501734;0.00713401732255754;1.31879455487461;1.36328446140919;TRUE;1993
0.41;0.41;0.00555338557243053;0.00731420167836523;1.30236111272396;1.38685937287659;TRUE;1994
0.41;0.41;0.00546350046997267;0.00711965496679291;1.33138745799965;1.37360277993715;TRUE;1995
0.39;0.39;0.00536795566883852;0.00688763415257907;1.33495152446622;1.37876913755201;TRUE;1996
0.37;0.37;0.00570117491889026;0.00754574588189702;1.35953227823216;1.40258084311761;TRUE;1997
0.38;0.38;0.0055020566205348;0.00703409918209492;1.34410636999386;1.41262882613492;TRUE;1998
0.37;0.37;0.00563781262821091;0.00746124595169647;1.31343415609481;1.34114898084376;TRUE;1999
0.4;0.4;0.00560582191620401;0.00731943050587727;1.34350789609128;1.35593195997555;TRUE;2000
0.39;0.39;0.00539654013428361;0.0072362018053399;1.35830720059939;1.39438522371548;TRUE;2001
0.4;0.4;0.00547989958621628;0.00712422628738047;1.30302684200875;1.36223406897196;TRUE;2002
0.41;0.41;0.00544567506646464;0.00702746859339963;1.32042852686697;1.35282305325683;TRUE;2003
0.37;0.37;0.00548140135172076;0.00692554978427703;1.33673825407224;1.38475707997583;TRUE;2004
0.4;0.4;0.00536118785851956;0.00712083299376423;1.33267597437181;1.37783667490412;TRUE;2005
0.39;0.39;0.00550006112262101;0.00731791867626197;1.33012812227667;1.38108057388579;TRUE;2006
0.36;0.36;0.00546948346458681;0.00714843847104645;1.3241118531478;1.35861372853722;TRUE;2007
0.39;0.39;0.00527991380949493;0.00690925161684941;1.28706096960162;1.33925228066709;TRUE;2008
0.4;0.4;0.00541694582312743;0.00702154237138666;1.30867390488366;1.322556733454;TRUE;2009
0.4;0.4;0.00552028353644818;0.00718001444650505;1.32764361241453;1.37184288697656;TRUE;2010
0.39;0.39;0.00532336315825595;0.0069382045701776;1.31244013692276;1.34555824178981;TRUE;2011
0.42;0.42;0.00553196977255894;0.00710577195260992;1.3169971666042;1.35158416285689;TRUE;2012
0.4;0.4;0.00547360906216115;0.00718906559619325;1.29902533086194;1.35195296196363;TRUE;2013
0.39;0.39;0.00535863869975971;0.00698165417264339;1.33744270917042;1.36163763444333;TRUE;2014
0.41;0.41;0.00528443835179034;0.00690354934268688;1.31683958009503;1.36808113015959;TRUE;2015
0.39;0.39;0.00552294715507516;0.00723958549999861;1.32686161893357;1.33899522632865;TRUE;2016
0.38;0.38;0.00530869326994409;0.00701553794600209;1.3146548676761;1.34951067305728;TRUE;2017
0.39;0.39;0.0052960141195403;0.00687932567176521;1.29146375380281;1.33231365078736;TRUE;2018
0.41;0.41;0.00532748972840209;0.00694495933356134;1.32861796771224;1.3611924530792;TRUE;2019
0.38;0.38;0.00546362643792417;0.00721917798980962;1.29332965966164;1.32332303723226;TRUE;2020
0.36;0.36;0.00538461971014277;0.0070584522101455;1.30375254705897;1.35257468096156;TRUE;2021
0.43;0.43;0.00554422811387396;0.00733409860769148;1.32662928174665;1.3705580593513;TRUE;2022
0.4;0.4;0.00551237354343065;0.00724953924114953;1.32245078518245;1.37403734664125;TRUE;2023
0.39;0.39;0.00561213758887289;0.00751697236337771;1.28961895876265;1.30756136928186;TRUE;2024
0.38;0.38;0.0054558220170564;0.00715486941748614;1.32158299641437;1.37043593007179;TRUE;2025
0.4;0.4;0.00528607952789886;0.00692836687390662;1.330357170786;1.37772948111147;TRUE;2026
0.37;0.37;0.00550921787677447;0.00726225206619136;1.3133466606083;1.34811609026903;TRUE;2027
0.38;0.38;0.00547084688960388;0.00709676574111447;1.28353501279018;1.34172794671766;TRUE;2028
0.39;0.39;0.00570650358608487;0.00721139606668546;1.33977702095;1.37968770431672;TRUE;2029
0.38;0.38;0.00540728694421796;0.00709805842758701;1.32246265247954;1.33825274633846;TRUE;2030
0.39;0.39;0.00536882429831026;0.00699391528118191;1.32500208473548;1.3931113149712;TRUE;2031
0.38;0.38;0.00561213430386686;0.00744313550344779;1.33154583713045;1.37851223781025;TRUE;2032
0.37;0.37;0.00553663494956091;0.0072651925247273;1.31758201634198;1.36591554148153;TRUE;2033
0.39;0.39;0.00552243526290064;0.00713312707886249;1.33766196656759;1.3773583898408;TRUE;2034
0.41;0.41;0.00535437934092549;0.0069095382593371;1.34440415183774;1.37424355429407;TRUE;2035
0.39;0.39;0.00550906299984119;0.007217962787473;1.31151859985283;1.34127565929601;TRUE;2036
0.41;0.41;0.00560749027662516;0.00720507428647312;1.31782617473482;1.35307342273296;TRUE;2037
0.39;0.39;0.00552183414198849;0.00731341943723083;1.32051373612772;1.36669181288386;TRUE;2038
0.39;0.39;0.00549696773442601;0.00724474235374405;1.33330387945156;1.3661049415999;TRUE;2039
0.39;0.39;0.00536975790608243;0.00704646597062501;1.32411301544764;1.37290197067045;TRUE;2040
0.38;0.38;0.00545468152741307;0.00732887457621638;1.31084954073842;1.37557154804971;TRUE;2041
0.41;0.41;0.00560622106852066;0.00743238014394241;1.33809473064338;1.38638336606183;TRUE;2042
0.4;0.4;0.005380182599959;0.00693131449230421;1.30633294737205;1.34886787399008;TRUE;2043
0.39;0.39;0.0055699098777246;0.00722307795793189;1.33312440544464;1.39061647328788;TRUE;2044
0.4;0.4;0.00556867108314622;0.00719738415275234;1.30699237696872;1.35541239793087;TRUE;2045
0.38;0.38;0.00538498794745443;0.00700196897705364;1.32651642977844;1.37370554873859;TRUE;2046
0.4;0.4;0.00552133826777532;0.00713664867891686;1.30275608161033;1.35309063845309;TRUE;2047
0.38;0.38;0.00548175466250302;0.00719895377467221;1.30242790454336;1.36666681468842;TRUE;2048
0.4;0.4;0.0054566317016647;0.00710755883972912;1.31578767369732;1.34437545312757;TRUE;2049
0.41;0.41;0.00538682957993691;0.00698803920073358;1.31387280123178;1.35006834794571;TRUE;2050
0.39;0.39;0.0055670855662675;0.00739042447528643;1.36684127421878;1.39895020925028;TRUE;2051
0.41;0.41;0.00532742928081516;0.00712541025984603;1.2989988990112;1.34333173057805;TRUE;2052
0.37;0.37;0.00533570287349534;0.00689890354753609;1.3434833175908;1.36338648099951;TRUE;2053
0.38;0.38;0.00555426226153711;0.00730071198940062;1.31774399016416;1.35188630638016;TRUE;2054
0.39;0.39;0.00538042952770108;0.0070225929549006;1.28383104862579;1.32579323818208;TRUE;2055
0.38;0.38;0.00556692741488734;0.00734601084273569;1.3081590976418;1.37281171927543;TRUE;2056
0.41;0.41;0.005425095699098;0.00702830527885908;1.32198646213886;1.34198885785178;TRUE;2057
0.37;0.37;0.00551487501144847;0.00728806193603021;1.31267781571946;1.37487825034741;TRUE;2058
0.41;0.41;0.00546674668338425;0.00696035119763784;1.31504182072252;1.35018653813993;TRUE;2059
0.39;0.39;0.00560262751732751;0.00713774469011;1.34840967244209;1.3954086587347;TRUE;2060
0.4;0.4;0.0055713244123852;0.00719213390716654;1.27867850539356;1.31512013173919;TRUE;2061
0.37;0.37;0.0056873439758144;0.00724397667492214;1.29337218135444;1.33189190283259;TRUE;2062
0.39;0.39;0.0055335861130758;0.00744737236090852;1.34274524488098;1.37228650160741;TRUE;2063
0.38;0.38;0.00535070994171432;0.00704110224702974;1.33735067083219;1.36648233131487;TRUE;2064
0.41;0.41;0.00542981073584259;0.00715645721383659;1.30647334650831;1.37747357394448;TRUE;2065
0.39;0.39;0.00553601505130085;0.00748297921872698;1.29559834059258;1.33145882698533;TRUE;2066
0.37;0.37;0.00542006195783962;0.00703670508600613;1.30350585515435;1.36118057790858;TRUE;2067
0.38;0.38;0.00560830656016752;0.00716908859764761;1.3199660827016;1.36786590104484;TRUE;2068
0.41;0.41;0.00533838243073414;0.00729691438410185;1.31319127798797;1.36801779522539;TRUE;2069
0.39;0.39;0.00547622376490061;0.00737279944831716;1.33564194955315;1.39131989027069;TRUE;2070
0.43;0.43;0.00542251164206867;0.00694638947114871;1.32658330706775;1.38434107468498;TRUE;2071
0.4;0.4;0.00537977095679753;0.0070923983215921;1.32115809943212;1.37081234664871;TRUE;2072
0.39;0.39;0.00561593168586703;0.00743424688891055;1.35101940960033;1.37851085531565;TRUE;2073
0.37;0.37;0.0054786133652046;0.00734731694672624;1.34754397083904;1.38989106011058;TRUE;2074
0.39;0.39;0.00541288341965634;0.00708710757498203;1.34029179764157;1.39723549893112;TRUE;2075
0.37;0.37;0.00547834276388394;0.00719570370671941;1.28873318405336;1.33831044451822;TRUE;2076
0.4;0.4;0.00563892842057529;0.0073011128716765;1.34073499654871;1.3792402987393;TRUE;2077
0.37;0.37;0.00551016739839207;0.00726359048712454;1.32637957446679;1.3568433056064;TRUE;2078
0.4;0.4;0.00560809749755396;0.00729296630917842;1.31295556517575;1.34607276237542;TRUE;2079
0.37;0.37;0.0054512615259994;0.007267892299;1.29495495825939;1.3567329022216;TRUE;2080
0.38;0.38;0.00565575893847064;0.00718067202516823;1.32042444132871;1.35244052765677;TRUE;2081
0.38;0.38;0.00544044955041733;0.00713474402776655;1.2691702119446;1.31367943827799;TRUE;2082
0.39;0.39;0.00542531618069009;0.0071500092853169;1.3092047873132;1.38296356592441;TRUE;2083
0.39;0.39;0.00530495487743184;0.00678831850926924;1.32723864441501;1.36145405871441;TRUE;2084
0.39;0.39;0.00553175530889562;0.00731755709116805;1.30128932916169;1.31697211932048;TRUE;2085
0.39;0.39;0.00534663402837566;0.00705218209935366;1.30149797060751;1.35975620706519;TRUE;2086
0.38;0.38;0.00536521176864812;0.00699536101902848;1.3228183077742;1.33323047421673;TRUE;2087
0.39;0.39;0.00545067425693584;0.00711436404916002;1.29560833963248;1.36197491702407;TRUE;2088
0.38;0.38;0.00558115593578657;0.00724061277382071;1.31400859561617;1.36602713006646;TRUE;2089
0.4;0.4;0.00550974681858426;0.00719617501491053;1.32052349549055;1.37513317234406;TRUE;2090
0.38;0.38;0.00533779714332857;0.00695055063536129;1.32202519968866;1.38298702497377;TRUE;2091
0.39;0.39;0.00531534339968587;0.00681976777357727;1.31204756332701;1.35963528010763;TRUE;2092
0.38;0.38;0.00549208778964274;0.00727086236869104;1.35588372686798;1.39855471565075;TRUE;2093
0.4;0.4;0.00555274132857633;0.00717375164080875;1.30584117161081;1.32688839984838;TRUE;2094
0.41;0.41;0.0053964475983205;0.0070661322046605;1.30000704103356;1.34472526135107;TRUE;2095
0.43;0.43;0.00551112659120967;0.00718657118785681;1.3129682815333;1.38396663501538;TRUE;2096
0.38;0.38;0.0054179815230262;0.0070154903550178;1.32900333321058;1.38958841782993;TRUE;2097
0.39;0.39;0.00551533621915817;0.00721337847381731;1.31071446386643;1.359761506608;TRUE;2098
0.38;0.38;0.00546186804565581;0.00715026581225678;1.32172265229773;1.36589256448719;TRUE;2099
0.42;0.42;0.00546359034604152;0.00710970637539958;1.3140360329195;1.35504715314961;TRUE;2100
0.41;0.41;0.0053977812656049;0.0070576550170158;1.31594916526505;1.35704525639715;TRUE;2101
0.4;0.4;0.0054894161084337;0.00724207630637931;1.28676140638003;1.35797352455204;TRUE;2102
0.42;0.42;0.00541039579232196;0.00701848906410541;1.28833319461882;1.33216904134088;TRUE;2103
0.4;0.4;0.00558182629043395;0.00716188251519261;1.34763879399644;1.39398586531074;TRUE;2104
0.39;0.39;0.00549921019478827;0.0070405469916963;1.32761795837697;1.38119777611207;TRUE;2105
0.41;0.41;0.00554381100132542;0.00718507436421983;1.33223003610717;1.36122009068419;TRUE;2106
0.41;0.41;0.00534175042049638;0.00694423524812868;1.33587651890821;1.36912848705471;TRUE;2107
0.38;0.38;0.00550888588808643;0.00723627911648239;1.3038228279479;1.34772151917058;TRUE;2108
0.41;0.41;0.00555111237898801;0.00731678887017129;1.31771360987145;1.35555633895797;TRUE;2109
0.38;0.38;0.00564523211952902;0.00747015655630007;1.30525494890164;1.35713767733852;TRUE;2110
0.42;0.42;0.00536794196680189;0.00697181285975254;1.31421654282509;1.37264714787388;TRUE;2111
0.4;0.4;0.00532812783902638;0.0069975378189314;1.32984268228468;1.38108363814564;TRUE;2112
0.37;0.37;0.00549698704154457;0.00726765389111221;1.33570535283102;1.37958990235994;TRUE;2113
0.39;0.39;0.00556187621905491;0.00726272370643528;1.33176898537225;1.37817058883351;TRUE;2114
0.36;0.36;0.00553772134987709;0.00706423173199403;1.35351314054506;1.39218325789741;TRUE;2115
0.39;0.39;0.00551083453471159;0.00726291837951658;1.29148354722092;1.34385155079492;TRUE;2116
0.4;0.4;0.0055018676271128;0.00720893358187403;1.30445356476565;1.35220861861919;TRUE;2117
0.37;0.37;0.0053314689593598;0.00680926704228807;1.34399293266399;1.37698098800553;TRUE;2118
0.38;0.38;0.00542670651895342;0.00713122344958147;1.283101718547;1.32612135972921;TRUE;2119
0.39;0.39;0.00544461153291989;0.00706151060258425;1.35052837784208;1.40220063393029;TRUE;2120
0.39;0.39;0.00542129552247361;0.0071735116001499;1.27779775254892;1.31669100426042;TRUE;2121
0.39;0.39;0.00542346620082233;0.00705312291437841;1.33374102792714;1.35852816427891;TRUE;2122
0.4;0.4;0.00526985402564606;0.00686813124144995;1.29722693192436;1.35290704241366;TRUE;2123
0.39;0.39;0.00529451819260956;0.00697703916312135;1.31049687487247;1.35519488435459;TRUE;2124
0.4;0.4;0.00562839727254321;0.00729448378548109;1.31831071512146;1.37657001984437;TRUE;2125
0.4;0.4;0.00540800056624646;0.00712959549169798;1.31621241817206;1.3510880913347;TRUE;2126
0.38;0.38;0.00523453562789652;0.00680440142263167;1.33086705414296;1.37150766861542;TRUE;2127
0.4;0.4;0.00546194370687244;0.00702638700868167;1.34417097283315;1.39064730924483;TRUE;2128
0.38;0.38;0.00554066941528016;0.00729152708675265;1.30301989251006;1.33697130133471;TRUE;2129
0.41;0.41;0.00555583805303302;0.00728146838013515;1.29586483395877;1.37037062494411;TRUE;2130
0.37;0.37;0.00545946906603428;0.00725043812282941;1.30259903356454;1.31842422575271;TRUE;2131
0.39;0.39;0.00553204342817306;0.00723508189437596;1.34812475675216;1.38752983953403;TRUE;2132
0.38;0.38;0.00545032635722079;0.00723757879505694;1.32022754200307;1.34394045539244;TRUE;2133
0.38;0.38;0.00530117912586966;0.00683199926933945;1.31126975948296;1.33910539754503;TRUE;2134
0.37;0.37;0.00555218382053751;0.00754570950642446;1.33820783841618;1.37712960901434;TRUE;2135
0.4;0.4;0.00541890584763687;0.00710479560671539;1.31139335401609;1.37096583387678;TRUE;2136
0.39;0.39;0.00538307666848976;0.00699450453100868;1.29985978427361;1.33564297403598;TRUE;2137
0.38;0.38;0.00542033490896063;0.00709715854252635;1.31232609111852;1.36114905574031;TRUE;2138
0.41;0.41;0.00536293992269931;0.00702239069793779;1.29244044297632;1.34135686352669;TRUE;2139
0.38;0.38;0.00571977320756786;0.00748850322224123;1.34134303086034;1.36938138910613;TRUE;2140
0.39;0.39;0.00551489787175555;0.00725652785340104;1.32554531657;1.34194144989954;TRUE;2141
0.42;0.42;0.00534085658526437;0.0070116092689666;1.32854736122744;1.39978883513948;TRUE;2142
0.4;0.4;0.00555982116936117;0.00727955886079763;1.30349882978741;1.33409473323456;TRUE;2143
0.38;0.38;0.00550390961275175;0.00718602041081891;1.32473396512039;1.36417291139304;TRUE;2144
0.38;0.38;0.00545954799215433;0.00720073427760795;1.32127705767518;1.37245160904198;TRUE;2145
0.38;0.38;0.00521870507899567;0.0066252225673488;1.31782905562601;1.3523324748218;TRUE;2146
0.39;0.39;0.00542267789220404;0.00716324244890464;1.29916587211338;1.33888557970043;TRUE;2147
0.38;0.38;0.00524270198136126;0.00692736871721748;1.30844628666137;1.34923852519672;TRUE;2148
0.42;0.42;0.00559252501053103;0.0073661215526898;1.30504926436985;1.36363099871229;TRUE;2149
0.4;0.4;0.00567299643858235;0.0074173128305203;1.32416945026125;1.35034549460526;TRUE;2150
0.4;0.4;0.00552058681616024;0.00738805389063076;1.27973818052362;1.3422719158443;TRUE;2151
0.4;0.4;0.00534443024105666;0.00705417934884004;1.31487078117544;1.36208527587237;TRUE;2152
0.4;0.4;0.0053229584502608;0.00712995072996146;1.33030672871161;1.36138141982072;TRUE;2153
0.38;0.38;0.00557025868128172;0.00728239434019551;1.32727475348634;1.38647155299093;TRUE;2154
0.39;0.39;0.00551338175286152;0.00740094273053532;1.33618755928699;1.38404379101322;TRUE;2155
0.4;0.4;0.00559575261277591;0.00732682331187992;1.30411636358182;1.36942881217203;TRUE;2156
0.4;0.4;0.00532101433084912;0.00694036075947941;1.36100643596696;1.40874715409014;TRUE;2157
0.37;0.37;0.00536359515221707;0.00700718825508162;1.28549970446364;1.32206787551164;TRUE;2158
0.4;0.4;0.00549375665822641;0.00735248733160227;1.31120336052697;1.34373681712673;TRUE;2159
0.39;0.39;0.00555446398731156;0.00739052285791135;1.30132269264757;1.35076620623086;TRUE;2160
0.39;0.39;0.005553141439909;0.00717951218997212;1.30836835306347;1.37486464110352;TRUE;2161
0.38;0.38;0.00540896544926165;0.00711857569451835;1.29236497847322;1.32566326972085;TRUE;2162
0.41;0.41;0.00536880932013418;0.00706955881932397;1.31715937669775;1.36491063461288;TRUE;2163
0.36;0.36;0.0056233311886208;0.00748881520724222;1.30069285981484;1.31518924264319;TRUE;2164
0.38;0.38;0.00532635461235114;0.00696057111449126;1.35504353094967;1.37211111170531;TRUE;2165
0.39;0.39;0.00533320237274666;0.00688359027211135;1.31224816838413;1.37045060404956;TRUE;2166
0.43;0.43;0.00550864130355967;0.007211886534099;1.31036863052986;1.35078279377009;TRUE;2167
0.4;0.4;0.00542512836014044;0.00711178866644509;1.30152567198883;1.34673960436534;TRUE;2168
0.4;0.4;0.00547906060876293;0.00724912047926181;1.28648369490623;1.3257454574204;TRUE;2169
0.38;0.38;0.00563837778589866;0.00745167542412994;1.31966606311526;1.37226904353267;TRUE;2170
0.4;0.4;0.00534083200372488;0.00708768656302813;1.32169170795679;1.36281679006315;TRUE;2171
0.39;0.39;0.0055552368945631;0.00745249478879648;1.2975745520592;1.35175954863112;TRUE;2172
0.39;0.39;0.00535256238524477;0.00698129078315245;1.35727174081246;1.39793875848514;TRUE;2173
0.4;0.4;0.00558932638800239;0.00727448274065093;1.29218458948172;1.36234535352882;TRUE;2174
0.39;0.39;0.00535879344097091;0.00690058467374831;1.32426776801879;1.36446151208997;TRUE;2175
0.38;0.38;0.00548999360528536;0.00727361658271887;1.33637929715646;1.38362409808293;TRUE;2176
0.39;0.39;0.00546501851243872;0.00710146336228942;1.29427151846438;1.32185305373658;TRUE;2177
0.41;0.41;0.00543494307474538;0.00696562353541367;1.31433416603387;1.36444949221611;TRUE;2178
0.41;0.41;0.00546022104383919;0.00717265383160887;1.33731206436696;1.36828055981088;TRUE;2179
0.38;0.38;0.00525880515605224;0.00692181963887967;1.32775490943149;1.3650516262996;TRUE;2180
0.38;0.38;0.00540812634497046;0.00715653435250045;1.32075609477142;1.37627315999796;TRUE;2181
0.39;0.39;0.00545772069333183;0.00719137392614785;1.33160466456191;1.3489864235034;TRUE;2182
0.4;0.4;0.00554637796302202;0.00724207061048568;1.32080243303789;1.35919736970349;TRUE;2183
0.41;0.41;0.00545733152317064;0.00696389432106476;1.3435366395058;1.37841099535157;TRUE;2184
0.4;0.4;0.00553809325610708;0.00711208639305435;1.33175365531555;1.38948561240395;TRUE;2185
0.39;0.39;0.00546387410376266;0.00715128907955435;1.31029602717132;1.37676055489678;TRUE;2186
0.39;0.39;0.00541205173173484;0.00710112631495404;1.305123199125;1.35364321870295;TRUE;2187
0.38;0.38;0.00535799116472563;0.00704309456831854;1.3285385705022;1.39315896155273;TRUE;2188
0.39;0.39;0.00544345808982077;0.00714211147339737;1.31481648104224;1.35625790767187;TRUE;2189
0.41;0.41;0.00536676703184604;0.0069835116306954;1.33032611453265;1.36816018881642;TRUE;2190
0.37;0.37;0.00549774235760109;0.00704591361981652;1.30946875864262;1.34054607672792;TRUE;2191
0.39;0.39;0.00548404492461748;0.00723631297264142;1.30535289652649;1.33485110207169;TRUE;2192
0.39;0.39;0.0054209605176482;0.00732120666444955;1.30080003259883;1.33922964818132;TRUE;2193
0.37;0.37;0.00537798089411798;0.00686178061480432;1.33440754635551;1.3544835103836;TRUE;2194
0.39;0.39;0.00557908127693929;0.00727562524687344;1.31381501235435;1.35029214011528;TRUE;2195
0.42;0.42;0.0055565498916554;0.00730861185898344;1.30628609029142;1.36745114670727;TRUE;2196
0.38;0.38;0.00552479993162649;0.00718579822090029;1.31401559443032;1.37171929191003;TRUE;2197
0.38;0.38;0.00538258740356898;0.00708917879375177;1.33273701728179;1.39479103525417;TRUE;2198
0.38;0.38;0.00553585709213843;0.00726252618510862;1.31452381243272;1.35881826983866;TRUE;2199
0.41;0.41;0.0054679244531048;0.00724436002517827;1.33629099031112;1.36557019484188;TRUE;2200
0.43;0.43;0.00546232758126056;0.0072670818456754;1.30229134332469;1.34677107864683;TRUE;2201
0.4;0.4;0.00550769955271486;0.00740569302643784;1.36899810393036;1.39360945046691;TRUE;2202
0.39;0.39;0.00560197920582096;0.00738071380243475;1.32540152876912;1.35125519391002;TRUE;2203
0.39;0.39;0.00568942050288374;0.00735190353611012;1.31470658083417;1.34758991133888;TRUE;2204
0.39;0.39;0.0056246743959569;0.00734066834167227;1.3096809640433;1.34407014574173;TRUE;2205
0.41;0.41;0.00555995142670385;0.00725748875568198;1.29213242625975;1.33304216887883;TRUE;2206
0.37;0.37;0.0057334114499519;0.00759221684632543;1.31676734544283;1.33621024286219;TRUE;2207
0.41;0.41;0.00535375346231567;0.00710064351813294;1.28769632097461;1.37291931401227;TRUE;2208
0.39;0.39;0.00558860080974768;0.0071472083676572;1.30746222857523;1.34847881790486;TRUE;2209
0.37;0.37;0.00558815853952922;0.00722122458035511;1.35222727117694;1.38603556472185;TRUE;2210
0.41;0.41;0.00557663609229407;0.00730040952467259;1.29586698424178;1.36167145776407;TRUE;2211
0.43;0.43;0.00515733041663816;0.00681280601612978;1.29773914310766;1.34809033637248;TRUE;2212
0.39;0.39;0.00545915286341879;0.00717112118952238;1.31896769590826;1.3571966240813;TRUE;2213
0.41;0.41;0.00540049648435068;0.00720705929297989;1.32859541527233;1.38524757311362;TRUE;2214
0.41;0.41;0.00539585075236989;0.00700058725742495;1.33627912398798;1.37363050086693;TRUE;2215
0.39;0.39;0.00537853434385105;0.00709181035162546;1.32942061115333;1.37707397326097;TRUE;2216
0.38;0.38;0.00544295085662654;0.0073127252459376;1.34110270558727;1.40135752764414;TRUE;2217
0.37;0.37;0.00546140770436226;0.00718670779372904;1.30338759553287;1.35600579336867;TRUE;2218
0.4;0.4;0.00558496367523304;0.00725134750895842;1.27884020794223;1.30492333877584;TRUE;2219
0.38;0.38;0.00557048436067043;0.00739354405802456;1.3107162057766;1.37518009948684;TRUE;2220
0.38;0.38;0.00540417188663653;0.00692931541122068;1.30170911549092;1.35709488591736;TRUE;2221
0.38;0.38;0.00545520756066623;0.00698832691947364;1.32201457977194;1.36136737646983;TRUE;2222
0.4;0.4;0.00536499346121833;0.00695133106129275;1.33225697193325;1.38109913217626;TRUE;2223
